,set
117942_flip1,train
86653_flip1,train
171601_flip1,train
148499_flip1,train
102728_flip1,train
127947_flip1,train
119856_flip1,train
88548_flip1,train
129297_flip1,train
134593_flip1,train
93204_flip1,train
138830_flip1,train
151599_flip1,train
97419_flip1,train
124145_flip1,train
122685_flip1,train
146921_flip1,train
104228_flip1,train
144540_flip1,train
127860_flip1,train
179700_flip1,train
117006_flip1,train
136010_flip1,train
137396_flip1,train
142165_flip1,train
100375_flip1,train
62359_flip1,train
66216_flip1,train
143118_flip1,train
132673_flip1,train
132668_flip1,train
117406_flip1,train
136966_flip1,train
129296_flip1,train
115582_flip1,train
145004_flip1,train
132204_flip1,train
154522_flip1,train
126481_flip1,train
98946_flip1,train
127933_flip1,train
131221_flip1,train
72378_flip1,train
94563_flip1,train
126461_flip1,train
94086_flip1,train
128849_flip1,train
128405_flip1,train
123159_flip1,train
131258_flip1,train
129318_flip1,train
49103_flip1,train
124136_flip1,train
123196_flip1,train
131231_flip1,train
133188_flip1,train
132153_flip1,train
120318_flip1,train
20495_flip1,train
168748_flip1,train
82841_flip1,train
138363_flip1,train
161137_flip1,train
118962_flip1,train
62413_flip1,train
99850_flip1,train
98000_flip1,train
117997_flip1,train
130739_flip1,train
120344_flip1,train
76186_flip1,train
135077_flip1,train
141194_flip1,train
123671_flip1,train
81900_flip1,train
143122_flip1,train
135538_flip1,train
128868_flip1,train
127941_flip1,train
139786_flip1,train
89496_flip1,train
75582_flip1,train
125055_flip1,train
127025_flip1,train
145022_flip1,train
108957_flip1,train
138813_flip1,train
153093_flip1,train
145484_flip1,train
120769_flip1,train
123136_flip1,train
112792_flip1,train
143121_flip1,train
127421_flip1,train
131719_flip1,train
137398_flip1,train
81911_flip1,train
123639_flip1,train
131248_flip1,train
134091_flip1,train
126962_flip1,train
20020_flip1,train
123641_flip1,train
132671_flip1,train
140231_flip1,train
146922_flip1,train
125510_flip1,train
135552_flip1,train
131220_flip1,train
135062_flip1,train
127011_flip1,train
137440_flip1,train
136441_flip1,train
98863_flip1,train
130760_flip1,train
118942_flip1,train
131699_flip1,train
106945_flip1,train
113622_flip1,train
141684_flip1,train
124596_flip1,train
176004_flip1,train
130678_flip1,train
119912_flip1,train
139792_flip1,train
139315_flip1,train
188340_flip1,train
66695_flip1,train
130886_flip1,train
90291_flip1,train
118441_flip1,train
123149_flip1,train
112799_flip1,train
128840_flip1,train
102769_flip1,train
127916_flip1,train
128879_flip1,train
127411_flip1,train
130297_flip1,train
139289_flip1,train
116532_flip1,train
137861_flip1,train
109467_flip1,train
124131_flip1,train
132692_flip1,train
124627_flip1,train
118442_flip1,train
134078_flip1,train
135517_flip1,train
196814_flip1,train
141217_flip1,train
133128_flip1,train
129826_flip1,train
139307_flip1,train
131726_flip1,train
127026_flip1,train
87135_flip1,train
119834_flip1,train
145025_flip1,train
109465_flip1,train
114196_flip1,train
121217_flip1,train
120722_flip1,train
134565_flip1,train
127908_flip1,train
133130_flip1,train
144542_flip1,train
98954_flip1,train
84770_flip1,train
132191_flip1,train
127881_flip1,train
122192_flip1,train
136961_flip1,train
212989_flip1,train
196811_flip1,train
145497_flip1,train
114205_flip1,train
130285_flip1,train
143590_flip1,train
131212_flip1,train
76679_flip1,train
114694_flip1,train
83342_flip1,train
105518_flip1,train
121299_flip1,train
74764_flip1,train
125097_flip1,train
134580_flip1,train
124535_flip1,train
75709_flip1,train
136468_flip1,train
130779_flip1,train
116105_flip1,train
131689_flip1,train
70503_flip1,train
133621_flip1,train
194432_flip1,train
135542_flip1,train
85245_flip1,train
102669_flip1,train
115494_flip1,train
112195_flip1,train
144064_flip1,train
145967_flip1,train
133156_flip1,train
132648_flip1,train
142646_flip1,train
134087_flip1,train
137880_flip1,train
115554_flip1,train
95143_flip1,train
126970_flip1,train
127902_flip1,train
127412_flip1,train
145486_flip1,train
132670_flip1,train
164044_flip1,train
110824_flip1,train
144552_flip1,train
127418_flip1,train
179223_flip1,train
143119_flip1,train
124548_flip1,train
110891_flip1,train
108955_flip1,train
130773_flip1,train
128820_flip1,train
124607_flip1,train
127436_flip1,train
122228_flip1,train
127956_flip1,train
141202_flip1,train
133157_flip1,train
131267_flip1,train
173998_flip1,train
120798_flip1,train
138834_flip1,train
116090_flip1,train
113679_flip1,train
122703_flip1,train
126015_flip1,train
133645_flip1,train
96136_flip1,train
129831_flip1,train
128376_flip1,train
174919_flip1,train
174452_flip1,train
140735_flip1,train
138342_flip1,train
123587_flip1,train
220137_flip1,train
126003_flip1,train
78095_flip1,train
121241_flip1,train
115602_flip1,train
139745_flip1,train
123643_flip1,train
135988_flip1,train
114687_flip1,train
130766_flip1,train
112265_flip1,train
76204_flip1,train
137397_flip1,train
95990_flip1,train
153061_flip1,train
100759_flip1,train
124580_flip1,train
126955_flip1,train
113741_flip1,train
145015_flip1,train
101288_flip1,train
130778_flip1,train
126975_flip1,train
124623_flip1,train
115156_flip1,train
108936_flip1,train
130303_flip1,train
153987_flip1,train
94197_flip1,train
100813_flip1,train
105045_flip1,train
114680_flip1,train
126983_flip1,train
128432_flip1,train
132157_flip1,train
167798_flip1,train
61939_flip1,train
134559_flip1,train
122735_flip1,train
86670_flip1,train
183980_flip1,train
126926_flip1,train
122712_flip1,train
116491_flip1,train
134601_flip1,train
84174_flip1,train
131266_flip1,train
135969_flip1,train
68479_flip1,train
114113_flip1,train
134596_flip1,train
110312_flip1,train
126942_flip1,train
161166_flip1,train
99342_flip1,train
143126_flip1,train
146442_flip1,train
135085_flip1,train
126030_flip1,train
134570_flip1,train
133167_flip1,train
166378_flip1,train
125553_flip1,train
88484_flip1,train
87597_flip1,train
138349_flip1,train
107463_flip1,train
122212_flip1,train
123174_flip1,train
114158_flip1,train
131223_flip1,train
99390_flip1,train
140270_flip1,train
135045_flip1,train
102192_flip1,train
125080_flip1,train
120764_flip1,train
129812_flip1,train
135060_flip1,train
146918_flip1,train
103237_flip1,train
103734_flip1,train
128866_flip1,train
106944_flip1,train
100330_flip1,train
130288_flip1,train
83350_flip1,train
132652_flip1,train
151671_flip1,train
144549_flip1,train
112219_flip1,train
170648_flip1,train
121693_flip1,train
141689_flip1,train
117504_flip1,train
122737_flip1,train
134597_flip1,train
164045_flip1,train
135967_flip1,train
125087_flip1,train
136931_flip1,train
129306_flip1,train
149489_flip1,train
122701_flip1,train
125985_flip1,train
118898_flip1,train
105993_flip1,train
135074_flip1,train
150670_flip1,train
2400_flip1,train
135072_flip1,train
142168_flip1,train
171246_flip1,train
126037_flip1,train
121291_flip1,train
122226_flip1,train
86199_flip1,train
136028_flip1,train
122247_flip1,train
131219_flip1,train
144073_flip1,train
108467_flip1,train
128869_flip1,train
118902_flip1,train
128396_flip1,train
77153_flip1,train
88074_flip1,train
123657_flip1,train
142640_flip1,train
135064_flip1,train
121744_flip1,train
132201_flip1,train
121272_flip1,train
130258_flip1,train
98544_flip1,train
119812_flip1,train
83349_flip1,train
126491_flip1,train
116442_flip1,train
133574_flip1,train
143593_flip1,train
138827_flip1,train
145493_flip1,train
139306_flip1,train
129377_flip1,train
100374_flip1,train
131216_flip1,train
98006_flip1,train
165905_flip1,train
118489_flip1,train
132193_flip1,train
99899_flip1,train
124609_flip1,train
98471_flip1,train
140271_flip1,train
131222_flip1,train
131265_flip1,train
110313_flip1,train
128366_flip1,train
108411_flip1,train
125567_flip1,train
115978_flip1,train
116553_flip1,train
124107_flip1,train
122214_flip1,train
121797_flip1,train
145973_flip1,train
86195_flip1,train
134121_flip1,train
102191_flip1,train
125090_flip1,train
145976_flip1,train
118841_flip1,train
143591_flip1,train
136493_flip1,train
127932_flip1,train
71908_flip1,train
125568_flip1,train
122717_flip1,train
135496_flip1,train
135979_flip1,train
160690_flip1,train
103277_flip1,train
128834_flip1,train
124122_flip1,train
113266_flip1,train
149273_flip1,train
147397_flip1,train
107059_flip1,train
124606_flip1,train
119402_flip1,train
197290_flip1,train
101376_flip1,train
130278_flip1,train
145007_flip1,train
134113_flip1,train
88085_flip1,train
130326_flip1,train
133632_flip1,train
130744_flip1,train
130777_flip1,train
170746_flip1,train
114213_flip1,train
83326_flip1,train
195862_flip1,train
120789_flip1,train
117926_flip1,train
149929_flip1,train
128867_flip1,train
106517_flip1,train
126469_flip1,train
121293_flip1,train
90901_flip1,train
124612_flip1,train
102194_flip1,train
6685_flip1,train
130254_flip1,train
136442_flip1,train
151185_flip1,train
138837_flip1,train
144995_flip1,train
125035_flip1,train
119909_flip1,train
172568_flip1,train
134525_flip1,train
136448_flip1,train
135472_flip1,train
128358_flip1,train
130290_flip1,train
121263_flip1,train
69904_flip1,train
49102_flip1,train
132641_flip1,train
130265_flip1,train
118423_flip1,train
139303_flip1,train
20019_flip1,train
123188_flip1,train
109462_flip1,train
125059_flip1,train
113265_flip1,train
133636_flip1,train
129354_flip1,train
149268_flip1,train
123178_flip1,train
124125_flip1,train
131700_flip1,train
130735_flip1,train
132167_flip1,train
130274_flip1,train
64792_flip1,train
146419_flip1,train
131754_flip1,train
127442_flip1,train
120779_flip1,train
131684_flip1,train
20968_flip1,train
122689_flip1,train
135047_flip1,train
117008_flip1,train
107057_flip1,train
133174_flip1,train
105167_flip1,train
177908_flip1,train
96469_flip1,train
135018_flip1,train
126010_flip1,train
108990_flip1,train
123687_flip1,train
146443_flip1,train
139783_flip1,train
132161_flip1,train
126498_flip1,train
60463_flip1,train
119840_flip1,train
130789_flip1,train
132653_flip1,train
130201_flip1,train
105608_flip1,train
132640_flip1,train
125107_flip1,train
132644_flip1,train
132183_flip1,train
103201_flip1,train
77156_flip1,train
153986_flip1,train
99389_flip1,train
109463_flip1,train
139320_flip1,train
126973_flip1,train
123166_flip1,train
135034_flip1,train
138816_flip1,train
138340_flip1,train
135560_flip1,train
89036_flip1,train
119366_flip1,train
133154_flip1,train
127462_flip1,train
134088_flip1,train
120801_flip1,train
77631_flip1,train
131225_flip1,train
142639_flip1,train
190277_flip1,train
126034_flip1,train
137388_flip1,train
124081_flip1,train
97966_flip1,train
125102_flip1,train
111241_flip1,train
106529_flip1,train
130774_flip1,train
134588_flip1,train
132654_flip1,train
121264_flip1,train
129798_flip1,train
126500_flip1,train
133176_flip1,train
74656_flip1,train
102326_flip1,train
110380_flip1,train
134546_flip1,train
129349_flip1,train
108953_flip1,train
100892_flip1,train
121738_flip1,train
139733_flip1,train
113750_flip1,train
140219_flip1,train
123688_flip1,train
135541_flip1,train
64794_flip1,train
121715_flip1,train
121740_flip1,train
81899_flip1,train
103675_flip1,train
144536_flip1,train
115631_flip1,train
131685_flip1,train
135043_flip1,train
116565_flip1,train
125060_flip1,train
119862_flip1,train
85206_flip1,train
117978_flip1,train
114219_flip1,train
104573_flip1,train
117007_flip1,train
136018_flip1,train
128827_flip1,train
126059_flip1,train
119841_flip1,train
124134_flip1,train
115064_flip1,train
115989_flip1,train
107939_flip1,train
126944_flip1,train
163569_flip1,train
75611_flip1,train
127463_flip1,train
83824_flip1,train
126505_flip1,train
151667_flip1,train
123632_flip1,train
133103_flip1,train
125558_flip1,train
117037_flip1,train
125514_flip1,train
103674_flip1,train
118487_flip1,train
140232_flip1,train
126508_flip1,train
104693_flip1,train
118928_flip1,train
126490_flip1,train
126006_flip1,train
119859_flip1,train
133144_flip1,train
136945_flip1,train
149748_flip1,train
107058_flip1,train
135037_flip1,train
171616_flip1,train
150236_flip1,train
127935_flip1,train
130325_flip1,train
112322_flip1,train
107987_flip1,train
118478_flip1,train
171221_flip1,train
105996_flip1,train
130296_flip1,train
126971_flip1,train
117993_flip1,train
65736_flip1,train
124111_flip1,train
50528_flip1,train
116580_flip1,train
114153_flip1,train
144068_flip1,train
135076_flip1,train
116562_flip1,train
120316_flip1,train
145499_flip1,train
130289_flip1,train
123135_flip1,train
113273_flip1,train
120772_flip1,train
135068_flip1,train
133165_flip1,train
130736_flip1,train
123096_flip1,train
140407_flip1,train
133577_flip1,train
130755_flip1,train
134595_flip1,train
130264_flip1,train
136923_flip1,train
135980_flip1,train
141693_flip1,train
105514_flip1,train
170175_flip1,train
138814_flip1,train
127928_flip1,train
122688_flip1,train
119794_flip1,train
131678_flip1,train
117991_flip1,train
132205_flip1,train
120339_flip1,train
178856_flip1,train
131677_flip1,train
131744_flip1,train
120299_flip1,train
126463_flip1,train
142172_flip1,train
134535_flip1,train
160691_flip1,train
88086_flip1,train
126470_flip1,train
131207_flip1,train
146448_flip1,train
114632_flip1,train
134560_flip1,train
134103_flip1,train
125555_flip1,train
125993_flip1,train
126464_flip1,train
136960_flip1,train
130717_flip1,train
140248_flip1,train
146907_flip1,train
133120_flip1,train
148526_flip1,train
195943_flip1,train
144522_flip1,train
152141_flip1,train
120844_flip1,train
126004_flip1,train
137867_flip1,train
136020_flip1,train
131204_flip1,train
119383_flip1,train
125571_flip1,train
115550_flip1,train
117038_flip1,train
117971_flip1,train
135651_flip1,train
140739_flip1,train
122702_flip1,train
82856_flip1,train
133166_flip1,train
61465_flip1,train
127903_flip1,train
137863_flip1,train
176483_flip1,train
118958_flip1,train
112266_flip1,train
151600_flip1,train
145504_flip1,train
165471_flip1,train
123162_flip1,train
127482_flip1,train
129351_flip1,train
106469_flip1,train
130262_flip1,train
118959_flip1,train
116978_flip1,train
80929_flip1,train
125081_flip1,train
130748_flip1,train
133617_flip1,train
150195_flip1,train
128893_flip1,train
131269_flip1,train
84733_flip1,train
135982_flip1,train
103678_flip1,train
124563_flip1,train
134526_flip1,train
111368_flip1,train
125498_flip1,train
147844_flip1,train
126486_flip1,train
117912_flip1,train
83324_flip1,train
147870_flip1,train
104149_flip1,train
94562_flip1,train
106943_flip1,train
85123_flip1,train
120249_flip1,train
127419_flip1,train
139297_flip1,train
138355_flip1,train
71905_flip1,train
132216_flip1,train
134578_flip1,train
126978_flip1,train
120790_flip1,train
129369_flip1,train
100893_flip1,train
127927_flip1,train
161611_flip1,train
124091_flip1,train
121218_flip1,train
97896_flip1,train
72868_flip1,train
179702_flip1,train
118466_flip1,train
140406_flip1,train
19068_flip1,train
144042_flip1,train
121278_flip1,train
123609_flip1,train
111366_flip1,train
99493_flip1,train
128958_flip1,train
99950_flip1,train
119320_flip1,train
67030_flip1,train
88008_flip1,train
120774_flip1,train
120293_flip1,train
121719_flip1,train
165904_flip1,train
120754_flip1,train
115595_flip1,train
103676_flip1,train
139730_flip1,train
123637_flip1,train
130250_flip1,train
137436_flip1,train
138339_flip1,train
134086_flip1,train
178393_flip1,train
183979_flip1,train
128388_flip1,train
124116_flip1,train
136968_flip1,train
177800_flip1,train
144070_flip1,train
116996_flip1,train
172091_flip1,train
121287_flip1,train
135502_flip1,train
140268_flip1,train
116055_flip1,train
134602_flip1,train
109940_flip1,train
98991_flip1,train
114215_flip1,train
131210_flip1,train
185018_flip1,train
161616_flip1,train
138348_flip1,train
121788_flip1,train
135977_flip1,train
87062_flip1,train
127438_flip1,train
102714_flip1,train
102712_flip1,train
134111_flip1,train
96944_flip1,train
135011_flip1,train
125561_flip1,train
137402_flip1,train
122716_flip1,train
107519_flip1,train
123187_flip1,train
144065_flip1,train
152622_flip1,train
135071_flip1,train
126479_flip1,train
124133_flip1,train
129795_flip1,train
76086_flip1,train
153086_flip1,train
116579_flip1,train
116999_flip1,train
100425_flip1,train
171149_flip1,train
95145_flip1,train
124124_flip1,train
129790_flip1,train
97525_flip1,train
143598_flip1,train
136032_flip1,train
134599_flip1,train
138840_flip1,train
113226_flip1,train
132209_flip1,train
145959_flip1,train
137869_flip1,train
101719_flip1,train
127948_flip1,train
99901_flip1,train
97992_flip1,train
119904_flip1,train
88072_flip1,train
133160_flip1,train
129829_flip1,train
124106_flip1,train
98862_flip1,train
132210_flip1,train
120788_flip1,train
115169_flip1,train
130271_flip1,train
121720_flip1,train
127917_flip1,train
125530_flip1,train
185501_flip1,train
124149_flip1,train
129301_flip1,train
114644_flip1,train
122742_flip1,train
66220_flip1,train
116998_flip1,train
82377_flip1,train
195863_flip1,train
122723_flip1,train
113731_flip1,train
152075_flip1,train
124637_flip1,train
124622_flip1,train
84647_flip1,train
124140_flip1,train
126477_flip1,train
134102_flip1,train
129816_flip1,train
195864_flip1,train
133152_flip1,train
126495_flip1,train
127420_flip1,train
170664_flip1,train
120745_flip1,train
145496_flip1,train
81425_flip1,train
70979_flip1,train
135545_flip1,train
125539_flip1,train
121267_flip1,train
127408_flip1,train
133143_flip1,train
126965_flip1,train
129313_flip1,train
196336_flip1,train
131230_flip1,train
120766_flip1,train
144034_flip1,train
130772_flip1,train
128404_flip1,train
177329_flip1,train
132686_flip1,train
123167_flip1,train
141203_flip1,train
117950_flip1,train
100899_flip1,train
122243_flip1,train
138369_flip1,train
151598_flip1,train
128854_flip1,train
121292_flip1,train
133177_flip1,train
137445_flip1,train
83801_flip1,train
119317_flip1,train
174094_flip1,train
116124_flip1,train
123653_flip1,train
133100_flip1,train
112321_flip1,train
144551_flip1,train
136963_flip1,train
128878_flip1,train
120741_flip1,train
102235_flip1,train
106518_flip1,train
125515_flip1,train
117495_flip1,train
132656_flip1,train
144989_flip1,train
104095_flip1,train
127958_flip1,train
112691_flip1,train
133158_flip1,train
134105_flip1,train
99494_flip1,train
71903_flip1,train
127433_flip1,train
122622_flip1,train
130794_flip1,train
114207_flip1,train
70380_flip1,train
144738_flip1,train
152124_flip1,train
136471_flip1,train
144521_flip1,train
119894_flip1,train
135028_flip1,train
135516_flip1,train
138815_flip1,train
124608_flip1,train
127450_flip1,train
140263_flip1,train
136935_flip1,train
117506_flip1,train
100423_flip1,train
135555_flip1,train
135543_flip1,train
134589_flip1,train
98042_flip1,train
154989_flip1,train
140244_flip1,train
131690_flip1,train
117948_flip1,train
123163_flip1,train
197289_flip1,train
109905_flip1,train
124089_flip1,train
123180_flip1,train
146905_flip1,train
125056_flip1,train
135992_flip1,train
145944_flip1,train
136465_flip1,train
182555_flip1,train
115170_flip1,train
103276_flip1,train
128395_flip1,train
132689_flip1,train
132198_flip1,train
120816_flip1,train
119893_flip1,train
133605_flip1,train
124613_flip1,train
137866_flip1,train
125490_flip1,train
145946_flip1,train
134548_flip1,train
118459_flip1,train
134590_flip1,train
129777_flip1,train
136031_flip1,train
123189_flip1,train
85244_flip1,train
133618_flip1,train
132657_flip1,train
120360_flip1,train
133163_flip1,train
135016_flip1,train
75713_flip1,train
145488_flip1,train
125583_flip1,train
86661_flip1,train
134567_flip1,train
131214_flip1,train
141220_flip1,train
116566_flip1,train
126976_flip1,train
124114_flip1,train
127427_flip1,train
173977_flip1,train
139304_flip1,train
145963_flip1,train
129433_flip1,train
119382_flip1,train
138360_flip1,train
127856_flip1,train
121254_flip1,train
106463_flip1,train
108989_flip1,train
48628_flip1,train
152074_flip1,train
140265_flip1,train
135046_flip1,train
125984_flip1,train
86178_flip1,train
120330_flip1,train
121792_flip1,train
123182_flip1,train
134572_flip1,train
173596_flip1,train
87576_flip1,train
132649_flip1,train
147549_flip1,train
132785_flip1,train
114630_flip1,train
137385_flip1,train
164042_flip1,train
136013_flip1,train
123177_flip1,train
96465_flip1,train
125584_flip1,train
113268_flip1,train
134584_flip1,train
101289_flip1,train
143110_flip1,train
129340_flip1,train
127430_flip1,train
113739_flip1,train
143115_flip1,train
125565_flip1,train
134041_flip1,train
139779_flip1,train
133099_flip1,train
132630_flip1,train
146432_flip1,train
122724_flip1,train
133131_flip1,train
173595_flip1,train
126022_flip1,train
122194_flip1,train
128853_flip1,train
119858_flip1,train
107030_flip1,train
96611_flip1,train
144046_flip1,train
132214_flip1,train
134557_flip1,train
117020_flip1,train
143539_flip1,train
126459_flip1,train
116530_flip1,train
132160_flip1,train
107473_flip1,train
133602_flip1,train
100335_flip1,train
107891_flip1,train
128410_flip1,train
165468_flip1,train
141211_flip1,train
220138_flip1,train
130677_flip1,train
195516_flip1,train
123665_flip1,train
133635_flip1,train
128377_flip1,train
97418_flip1,train
121279_flip1,train
107060_flip1,train
131254_flip1,train
131734_flip1,train
148024_flip1,train
153569_flip1,train
132195_flip1,train
161612_flip1,train
62358_flip1,train
126990_flip1,train
134077_flip1,train
135089_flip1,train
122633_flip1,train
140720_flip1,train
133172_flip1,train
131242_flip1,train
144047_flip1,train
128394_flip1,train
127441_flip1,train
127460_flip1,train
105039_flip1,train
109469_flip1,train
123168_flip1,train
99335_flip1,train
119387_flip1,train
122722_flip1,train
108462_flip1,train
65269_flip1,train
127464_flip1,train
134116_flip1,train
185016_flip1,train
117941_flip1,train
107462_flip1,train
123647_flip1,train
127905_flip1,train
104097_flip1,train
199263_flip1,train
139313_flip1,train
145482_flip1,train
132629_flip1,train
135505_flip1,train
117503_flip1,train
129300_flip1,train
125108_flip1,train
135116_flip1,train
123123_flip1,train
179699_flip1,train
132208_flip1,train
196338_flip1,train
130280_flip1,train
134095_flip1,train
100292_flip1,train
102195_flip1,train
119408_flip1,train
107082_flip1,train
126961_flip1,train
107992_flip1,train
148336_flip1,train
130281_flip1,train
173518_flip1,train
138346_flip1,train
124115_flip1,train
127887_flip1,train
109432_flip1,train
108512_flip1,train
134118_flip1,train
122156_flip1,train
124564_flip1,train
101326_flip1,train
126979_flip1,train
142160_flip1,train
136502_flip1,train
123648_flip1,train
134124_flip1,train
132190_flip1,train
131679_flip1,train
115119_flip1,train
120797_flip1,train
120793_flip1,train
131735_flip1,train
103203_flip1,train
132618_flip1,train
51003_flip1,train
125064_flip1,train
115594_flip1,train
125071_flip1,train
119368_flip1,train
110834_flip1,train
132174_flip1,train
128871_flip1,train
145966_flip1,train
129323_flip1,train
130750_flip1,train
134587_flip1,train
128429_flip1,train
135548_flip1,train
126496_flip1,train
128882_flip1,train
146440_flip1,train
145490_flip1,train
137417_flip1,train
128845_flip1,train
125037_flip1,train
134600_flip1,train
122744_flip1,train
123140_flip1,train
120806_flip1,train
162092_flip1,train
123654_flip1,train
182077_flip1,train
144052_flip1,train
136034_flip1,train
91777_flip1,train
134139_flip1,train
121718_flip1,train
127882_flip1,train
117032_flip1,train
139300_flip1,train
128390_flip1,train
153094_flip1,train
130758_flip1,train
122718_flip1,train
122686_flip1,train
196813_flip1,train
96943_flip1,train
122714_flip1,train
128374_flip1,train
108840_flip1,train
145492_flip1,train
127009_flip1,train
108886_flip1,train
147396_flip1,train
128368_flip1,train
139776_flip1,train
125091_flip1,train
120780_flip1,train
132627_flip1,train
125546_flip1,train
137405_flip1,train
130256_flip1,train
131281_flip1,train
122222_flip1,train
114212_flip1,train
145968_flip1,train
74180_flip1,train
114214_flip1,train
94196_flip1,train
133633_flip1,train
110787_flip1,train
148793_flip1,train
141219_flip1,train
152111_flip1,train
127432_flip1,train
141209_flip1,train
140254_flip1,train
107893_flip1,train
98861_flip1,train
131686_flip1,train
131704_flip1,train
126007_flip1,train
165470_flip1,train
154462_flip1,train
101718_flip1,train
130255_flip1,train
95995_flip1,train
132669_flip1,train
136942_flip1,train
113738_flip1,train
122229_flip1,train
130749_flip1,train
135063_flip1,train
93240_flip1,train
140220_flip1,train
131233_flip1,train
109907_flip1,train
121251_flip1,train
121321_flip1,train
131682_flip1,train
144538_flip1,train
136019_flip1,train
145501_flip1,train
138818_flip1,train
67171_flip1,train
135514_flip1,train
116995_flip1,train
117042_flip1,train
114693_flip1,train
140729_flip1,train
137882_flip1,train
126552_flip1,train
172650_flip1,train
135067_flip1,train
89440_flip1,train
126497_flip1,train
132688_flip1,train
127888_flip1,train
140737_flip1,train
196339_flip1,train
107459_flip1,train
133641_flip1,train
116554_flip1,train
128370_flip1,train
133606_flip1,train
118933_flip1,train
119438_flip1,train
134545_flip1,train
133142_flip1,train
114555_flip1,train
128872_flip1,train
163567_flip1,train
139301_flip1,train
139311_flip1,train
121764_flip1,train
117505_flip1,train
139795_flip1,train
144049_flip1,train
124121_flip1,train
123658_flip1,train
18117_flip1,train
102328_flip1,train
120331_flip1,train
123157_flip1,train
136967_flip1,train
133639_flip1,train
127921_flip1,train
136470_flip1,train
131251_flip1,train
138819_flip1,train
106471_flip1,train
139316_flip1,train
109942_flip1,train
131695_flip1,train
164995_flip1,train
125089_flip1,train
152549_flip1,train
129821_flip1,train
118421_flip1,train
154524_flip1,train
130742_flip1,train
97895_flip1,train
142162_flip1,train
148996_flip1,train
135058_flip1,train
121772_flip1,train
127439_flip1,train
126484_flip1,train
129325_flip1,train
131698_flip1,train
96569_flip1,train
117518_flip1,train
132166_flip1,train
112791_flip1,train
194912_flip1,train
131217_flip1,train
127447_flip1,train
72382_flip1,train
123217_flip1,train
126038_flip1,train
121298_flip1,train
120270_flip1,train
131232_flip1,train
121247_flip1,train
120818_flip1,train
67629_flip1,train
134122_flip1,train
173619_flip1,train
122267_flip1,train
127883_flip1,train
108885_flip1,train
118427_flip1,train
72393_flip1,train
122705_flip1,train
137877_flip1,train
137389_flip1,train
116078_flip1,train
132650_flip1,train
122698_flip1,train
94152_flip1,train
153097_flip1,train
98517_flip1,train
75234_flip1,train
122216_flip1,train
123164_flip1,train
135510_flip1,train
132690_flip1,train
99810_flip1,train
102802_flip1,train
120742_flip1,train
135981_flip1,train
131723_flip1,train
120744_flip1,train
136469_flip1,train
139292_flip1,train
145971_flip1,train
126963_flip1,train
120820_flip1,train
128380_flip1,train
129346_flip1,train
87598_flip1,train
101853_flip1,train
185494_flip1,train
121276_flip1,train
110416_flip1,train
211568_flip1,train
133168_flip1,train
127007_flip1,train
127869_flip1,train
135503_flip1,train
134117_flip1,train
118485_flip1,train
71917_flip1,train
118472_flip1,train
136033_flip1,train
88550_flip1,train
144069_flip1,train
122215_flip1,train
136965_flip1,train
117452_flip1,train
125989_flip1,train
131227_flip1,train
129363_flip1,train
148344_flip1,train
107934_flip1,train
148798_flip1,train
76185_flip1,train
176958_flip1,train
125582_flip1,train
132643_flip1,train
93241_flip1,train
140272_flip1,train
145469_flip1,train
129820_flip1,train
212043_flip1,train
137891_flip1,train
121769_flip1,train
194433_flip1,train
105528_flip1,train
133162_flip1,train
142648_flip1,train
144518_flip1,train
126513_flip1,train
121754_flip1,train
72866_flip1,train
171596_flip1,train
138823_flip1,train
134115_flip1,train
114695_flip1,train
125532_flip1,train
135070_flip1,train
88010_flip1,train
108035_flip1,train
126485_flip1,train
118840_flip1,train
130751_flip1,train
89025_flip1,train
122239_flip1,train
135512_flip1,train
92740_flip1,train
137442_flip1,train
145970_flip1,train
124108_flip1,train
123651_flip1,train
134586_flip1,train
131721_flip1,train
120309_flip1,train
65262_flip1,train
135534_flip1,train
116077_flip1,train
136460_flip1,train
144060_flip1,train
126943_flip1,train
132175_flip1,train
127937_flip1,train
85115_flip1,train
102184_flip1,train
140207_flip1,train
134112_flip1,train
98041_flip1,train
124163_flip1,train
130733_flip1,train
140747_flip1,train
118357_flip1,train
114649_flip1,train
131206_flip1,train
98479_flip1,train
129328_flip1,train
134558_flip1,train
135519_flip1,train
116977_flip1,train
122227_flip1,train
132196_flip1,train
134108_flip1,train
111847_flip1,train
70379_flip1,train
124590_flip1,train
132171_flip1,train
115539_flip1,train
126534_flip1,train
116529_flip1,train
129319_flip1,train
124557_flip1,train
103202_flip1,train
121714_flip1,train
134561_flip1,train
131694_flip1,train
107512_flip1,train
122193_flip1,train
80475_flip1,train
144550_flip1,train
127383_flip1,train
135533_flip1,train
126523_flip1,train
116576_flip1,train
123619_flip1,train
135556_flip1,train
136488_flip1,train
135989_flip1,train
124561_flip1,train
115054_flip1,train
138364_flip1,train
121721_flip1,train
134104_flip1,train
130282_flip1,train
106987_flip1,train
132647_flip1,train
126056_flip1,train
129824_flip1,train
75235_flip1,train
128887_flip1,train
134610_flip1,train
123158_flip1,train
133593_flip1,train
111185_flip1,train
129803_flip1,train
132207_flip1,train
147828_flip1,train
19543_flip1,train
140744_flip1,train
75238_flip1,train
126501_flip1,train
115155_flip1,train
127434_flip1,train
130754_flip1,train
116441_flip1,train
97044_flip1,train
