,set
145015_flip1,train
132151_flip1,train
136967_flip1,train
136015_flip1,train
134040_flip1,train
142165_flip1,train
182080_flip1,train
111725_flip1,train
133141_flip1,train
61939_flip1,train
66221_flip1,train
129316_flip1,train
194433_flip1,train
173999_flip1,train
126031_flip1,train
125985_flip1,train
104098_flip1,train
134559_flip1,train
138825_flip1,train
130752_flip1,train
130738_flip1,train
127917_flip1,train
127415_flip1,train
126549_flip1,train
141182_flip1,train
71918_flip1,train
93721_flip1,train
118962_flip1,train
93719_flip1,train
100897_flip1,train
131242_flip1,train
145468_flip1,train
123163_flip1,train
143598_flip1,train
107987_flip1,train
136964_flip1,train
126958_flip1,train
135016_flip1,train
113678_flip1,train
159267_flip1,train
20970_flip1,train
135502_flip1,train
83326_flip1,train
123634_flip1,train
135987_flip1,train
136494_flip1,train
64319_flip1,train
126523_flip1,train
137883_flip1,train
126037_flip1,train
196811_flip1,train
75715_flip1,train
137396_flip1,train
125034_flip1,train
108941_flip1,train
81903_flip1,train
144071_flip1,train
141696_flip1,train
132175_flip1,train
130203_flip1,train
172546_flip1,train
90291_flip1,train
76200_flip1,train
127481_flip1,train
142174_flip1,train
130782_flip1,train
122685_flip1,train
135543_flip1,train
126481_flip1,train
144524_flip1,train
119438_flip1,train
129297_flip1,train
101375_flip1,train
131225_flip1,train
142163_flip1,train
122742_flip1,train
82378_flip1,train
171142_flip1,train
122270_flip1,train
121762_flip1,train
116563_flip1,train
20969_flip1,train
119856_flip1,train
107463_flip1,train
130717_flip1,train
146903_flip1,train
134591_flip1,train
136935_flip1,train
118485_flip1,train
124535_flip1,train
125582_flip1,train
137870_flip1,train
127948_flip1,train
107417_flip1,train
124089_flip1,train
140267_flip1,train
144542_flip1,train
141219_flip1,train
102183_flip1,train
122693_flip1,train
139289_flip1,train
119909_flip1,train
180176_flip1,train
102192_flip1,train
66689_flip1,train
125066_flip1,train
93215_flip1,train
134548_flip1,train
137389_flip1,train
111848_flip1,train
128407_flip1,train
134115_flip1,train
172566_flip1,train
125993_flip1,train
131731_flip1,train
100894_flip1,train
125086_flip1,train
133177_flip1,train
153075_flip1,train
123638_flip1,train
138815_flip1,train
126534_flip1,train
139299_flip1,train
139318_flip1,train
130250_flip1,train
130331_flip1,train
196814_flip1,train
115986_flip1,train
118460_flip1,train
125994_flip1,train
129819_flip1,train
128009_flip1,train
87590_flip1,train
146449_flip1,train
102728_flip1,train
143123_flip1,train
130263_flip1,train
120286_flip1,train
102669_flip1,train
140738_flip1,train
117966_flip1,train
129779_flip1,train
103277_flip1,train
99811_flip1,train
86192_flip1,train
148526_flip1,train
116078_flip1,train
130244_flip1,train
134117_flip1,train
115119_flip1,train
117453_flip1,train
124469_flip1,train
139316_flip1,train
109941_flip1,train
131210_flip1,train
78458_flip1,train
133174_flip1,train
83818_flip1,train
117009_flip1,train
75611_flip1,train
155468_flip1,train
127025_flip1,train
137386_flip1,train
74764_flip1,train
118368_flip1,train
128412_flip1,train
124060_flip1,train
114218_flip1,train
71431_flip1,train
139292_flip1,train
105995_flip1,train
130258_flip1,train
86193_flip1,train
120820_flip1,train
121729_flip1,train
134544_flip1,train
133158_flip1,train
126016_flip1,train
131219_flip1,train
114158_flip1,train
118416_flip1,train
119434_flip1,train
132182_flip1,train
120746_flip1,train
49578_flip1,train
50528_flip1,train
172547_flip1,train
96465_flip1,train
123667_flip1,train
135046_flip1,train
128823_flip1,train
87062_flip1,train
139308_flip1,train
121248_flip1,train
119855_flip1,train
129313_flip1,train
183980_flip1,train
131267_flip1,train
134609_flip1,train
138355_flip1,train
133593_flip1,train
127448_flip1,train
125539_flip1,train
127437_flip1,train
127905_flip1,train
140262_flip1,train
211569_flip1,train
116998_flip1,train
128387_flip1,train
145972_flip1,train
122158_flip1,train
126029_flip1,train
128429_flip1,train
150195_flip1,train
135040_flip1,train
140728_flip1,train
174032_flip1,train
120793_flip1,train
113743_flip1,train
144532_flip1,train
126941_flip1,train
122692_flip1,train
131208_flip1,train
141203_flip1,train
97419_flip1,train
133646_flip1,train
165905_flip1,train
120794_flip1,train
118427_flip1,train
115648_flip1,train
134568_flip1,train
138361_flip1,train
120765_flip1,train
131687_flip1,train
80474_flip1,train
163570_flip1,train
178745_flip1,train
125085_flip1,train
145969_flip1,train
125515_flip1,train
132191_flip1,train
164044_flip1,train
78457_flip1,train
136963_flip1,train
96095_flip1,train
133175_flip1,train
99862_flip1,train
124557_flip1,train
127442_flip1,train
131702_flip1,train
120847_flip1,train
102803_flip1,train
121787_flip1,train
120788_flip1,train
124612_flip1,train
130302_flip1,train
134593_flip1,train
127893_flip1,train
124580_flip1,train
95143_flip1,train
100901_flip1,train
105991_flip1,train
114174_flip1,train
126497_flip1,train
127456_flip1,train
131229_flip1,train
131255_flip1,train
65261_flip1,train
133166_flip1,train
112195_flip1,train
86198_flip1,train
133633_flip1,train
199263_flip1,train
113622_flip1,train
131716_flip1,train
85206_flip1,train
129795_flip1,train
115978_flip1,train
68590_flip1,train
126952_flip1,train
134592_flip1,train
144067_flip1,train
126009_flip1,train
185021_flip1,train
100895_flip1,train
143120_flip1,train
145975_flip1,train
138824_flip1,train
140746_flip1,train
132165_flip1,train
133621_flip1,train
134565_flip1,train
121293_flip1,train
89496_flip1,train
88549_flip1,train
115631_flip1,train
121737_flip1,train
128391_flip1,train
165470_flip1,train
100291_flip1,train
140253_flip1,train
116079_flip1,train
102712_flip1,train
141698_flip1,train
137437_flip1,train
128373_flip1,train
116565_flip1,train
154047_flip1,train
104149_flip1,train
105518_flip1,train
117036_flip1,train
107893_flip1,train
99474_flip1,train
139767_flip1,train
84731_flip1,train
127932_flip1,train
140271_flip1,train
128367_flip1,train
168272_flip1,train
131246_flip1,train
141222_flip1,train
122702_flip1,train
125510_flip1,train
117007_flip1,train
123587_flip1,train
144066_flip1,train
136031_flip1,train
163094_flip1,train
114173_flip1,train
122690_flip1,train
119823_flip1,train
118898_flip1,train
106945_flip1,train
130294_flip1,train
109946_flip1,train
5730_flip1,train
124164_flip1,train
171595_flip1,train
124598_flip1,train
121771_flip1,train
125565_flip1,train
86196_flip1,train
121242_flip1,train
128390_flip1,train
131215_flip1,train
161136_flip1,train
110381_flip1,train
128410_flip1,train
118902_flip1,train
121792_flip1,train
79384_flip1,train
88485_flip1,train
131222_flip1,train
140742_flip1,train
121294_flip1,train
127859_flip1,train
132199_flip1,train
164520_flip1,train
99850_flip1,train
121230_flip1,train
84256_flip1,train
190277_flip1,train
120360_flip1,train
131216_flip1,train
114206_flip1,train
126464_flip1,train
130790_flip1,train
129369_flip1,train
136013_flip1,train
100900_flip1,train
121277_flip1,train
98044_flip1,train
124567_flip1,train
118442_flip1,train
132184_flip1,train
100374_flip1,train
127434_flip1,train
98040_flip1,train
139783_flip1,train
131221_flip1,train
113167_flip1,train
135060_flip1,train
109432_flip1,train
122213_flip1,train
196336_flip1,train
179220_flip1,train
123572_flip1,train
148338_flip1,train
152147_flip1,train
145966_flip1,train
86661_flip1,train
136032_flip1,train
102714_flip1,train
125081_flip1,train
134600_flip1,train
122717_flip1,train
143126_flip1,train
118488_flip1,train
116056_flip1,train
144550_flip1,train
135028_flip1,train
119861_flip1,train
134089_flip1,train
134643_flip1,train
160691_flip1,train
104227_flip1,train
120299_flip1,train
134562_flip1,train
118418_flip1,train
147396_flip1,train
125549_flip1,train
107533_flip1,train
144060_flip1,train
133653_flip1,train
122667_flip1,train
101708_flip1,train
136946_flip1,train
161138_flip1,train
150236_flip1,train
87060_flip1,train
129302_flip1,train
122157_flip1,train
119369_flip1,train
138366_flip1,train
135035_flip1,train
153061_flip1,train
83817_flip1,train
146447_flip1,train
119839_flip1,train
171140_flip1,train
133618_flip1,train
140740_flip1,train
107059_flip1,train
172545_flip1,train
135077_flip1,train
93679_flip1,train
117949_flip1,train
103186_flip1,train
17642_flip1,train
130254_flip1,train
143599_flip1,train
126023_flip1,train
137917_flip1,train
144552_flip1,train
125008_flip1,train
114644_flip1,train
172650_flip1,train
135041_flip1,train
126060_flip1,train
124600_flip1,train
130289_flip1,train
126504_flip1,train
70379_flip1,train
49577_flip1,train
125080_flip1,train
166837_flip1,train
113659_flip1,train
144048_flip1,train
20494_flip1,train
123174_flip1,train
111366_flip1,train
132209_flip1,train
151388_flip1,train
134078_flip1,train
133148_flip1,train
141212_flip1,train
119885_flip1,train
121264_flip1,train
131679_flip1,train
128827_flip1,train
128393_flip1,train
65267_flip1,train
144049_flip1,train
131259_flip1,train
139780_flip1,train
121250_flip1,train
153569_flip1,train
20496_flip1,train
129776_flip1,train
135042_flip1,train
137417_flip1,train
107030_flip1,train
121322_flip1,train
106946_flip1,train
152598_flip1,train
96945_flip1,train
126058_flip1,train
139290_flip1,train
110892_flip1,train
150219_flip1,train
136466_flip1,train
139296_flip1,train
132157_flip1,train
137440_flip1,train
61465_flip1,train
119368_flip1,train
127445_flip1,train
132651_flip1,train
123192_flip1,train
105988_flip1,train
134118_flip1,train
145484_flip1,train
132178_flip1,train
132181_flip1,train
103278_flip1,train
80452_flip1,train
144070_flip1,train
99817_flip1,train
111367_flip1,train
121254_flip1,train
132631_flip1,train
132624_flip1,train
115063_flip1,train
116967_flip1,train
122214_flip1,train
133178_flip1,train
90446_flip1,train
162616_flip1,train
133151_flip1,train
129322_flip1,train
128395_flip1,train
139730_flip1,train
80453_flip1,train
117518_flip1,train
131258_flip1,train
124636_flip1,train
126495_flip1,train
97566_flip1,train
125087_flip1,train
112797_flip1,train
106942_flip1,train
130772_flip1,train
135037_flip1,train
135559_flip1,train
133260_flip1,train
175991_flip1,train
126962_flip1,train
127383_flip1,train
74766_flip1,train
129349_flip1,train
109464_flip1,train
131254_flip1,train
129305_flip1,train
108936_flip1,train
101378_flip1,train
135022_flip1,train
126536_flip1,train
113236_flip1,train
122222_flip1,train
120289_flip1,train
137864_flip1,train
65269_flip1,train
124109_flip1,train
185018_flip1,train
82852_flip1,train
103709_flip1,train
151668_flip1,train
131209_flip1,train
131243_flip1,train
127451_flip1,train
145018_flip1,train
119385_flip1,train
85123_flip1,train
125077_flip1,train
115120_flip1,train
105513_flip1,train
119795_flip1,train
136011_flip1,train
138388_flip1,train
195516_flip1,train
132669_flip1,train
211568_flip1,train
115494_flip1,train
108462_flip1,train
128826_flip1,train
116529_flip1,train
76086_flip1,train
84258_flip1,train
145963_flip1,train
119858_flip1,train
171615_flip1,train
132618_flip1,train
120781_flip1,train
125488_flip1,train
105521_flip1,train
118440_flip1,train
139792_flip1,train
135516_flip1,train
106471_flip1,train
124605_flip1,train
122269_flip1,train
146450_flip1,train
128378_flip1,train
132670_flip1,train
128389_flip1,train
149268_flip1,train
107505_flip1,train
126026_flip1,train
129826_flip1,train
150223_flip1,train
127408_flip1,train
113749_flip1,train
108478_flip1,train
133161_flip1,train
130749_flip1,train
106518_flip1,train
130295_flip1,train
135555_flip1,train
120768_flip1,train
66216_flip1,train
129351_flip1,train
51477_flip1,train
115075_flip1,train
132684_flip1,train
144046_flip1,train
116966_flip1,train
164045_flip1,train
145492_flip1,train
130288_flip1,train
124091_flip1,train
113226_flip1,train
173595_flip1,train
135969_flip1,train
133160_flip1,train
133164_flip1,train
126961_flip1,train
121748_flip1,train
126983_flip1,train
130741_flip1,train
130272_flip1,train
136493_flip1,train
124146_flip1,train
130779_flip1,train
106109_flip1,train
118841_flip1,train
138360_flip1,train
151598_flip1,train
121720_flip1,train
124121_flip1,train
140207_flip1,train
118935_flip1,train
132203_flip1,train
120335_flip1,train
134045_flip1,train
127895_flip1,train
132190_flip1,train
138842_flip1,train
131689_flip1,train
140747_flip1,train
151671_flip1,train
87534_flip1,train
126944_flip1,train
128380_flip1,train
146419_flip1,train
114135_flip1,train
135029_flip1,train
130789_flip1,train
125540_flip1,train
162617_flip1,train
122735_flip1,train
136942_flip1,train
129818_flip1,train
127005_flip1,train
147379_flip1,train
153565_flip1,train
123198_flip1,train
122714_flip1,train
117512_flip1,train
120331_flip1,train
120339_flip1,train
120295_flip1,train
137850_flip1,train
133617_flip1,train
141693_flip1,train
160697_flip1,train
125558_flip1,train
116044_flip1,train
116997_flip1,train
194432_flip1,train
131224_flip1,train
137912_flip1,train
139784_flip1,train
71905_flip1,train
172568_flip1,train
128409_flip1,train
82875_flip1,train
146444_flip1,train
94670_flip1,train
114155_flip1,train
125559_flip1,train
61940_flip1,train
118927_flip1,train
124167_flip1,train
123672_flip1,train
133259_flip1,train
126007_flip1,train
176957_flip1,train
167799_flip1,train
113265_flip1,train
122738_flip1,train
127922_flip1,train
129327_flip1,train
127888_flip1,train
120779_flip1,train
132210_flip1,train
142650_flip1,train
112791_flip1,train
120319_flip1,train
126990_flip1,train
132154_flip1,train
106529_flip1,train
145004_flip1,train
117031_flip1,train
81420_flip1,train
125073_flip1,train
145480_flip1,train
133139_flip1,train
126903_flip1,train
127891_flip1,train
160692_flip1,train
85122_flip1,train
125535_flip1,train
104228_flip1,train
134041_flip1,train
110786_flip1,train
134120_flip1,train
146904_flip1,train
144537_flip1,train
118467_flip1,train
83342_flip1,train
121767_flip1,train
105996_flip1,train
94667_flip1,train
107891_flip1,train
85245_flip1,train
119912_flip1,train
136968_flip1,train
139288_flip1,train
142169_flip1,train
72383_flip1,train
130314_flip1,train
146918_flip1,train
185501_flip1,train
135539_flip1,train
119904_flip1,train
101852_flip1,train
135062_flip1,train
144031_flip1,train
119383_flip1,train
121216_flip1,train
98033_flip1,train
73682_flip1,train
131718_flip1,train
119366_flip1,train
140266_flip1,train
20019_flip1,train
125532_flip1,train
145021_flip1,train
124548_flip1,train
110311_flip1,train
99342_flip1,train
129433_flip1,train
101235_flip1,train
119402_flip1,train
69056_flip1,train
89036_flip1,train
125055_flip1,train
128878_flip1,train
137439_flip1,train
164519_flip1,train
143115_flip1,train
115633_flip1,train
103237_flip1,train
138840_flip1,train
128392_flip1,train
122633_flip1,train
137408_flip1,train
137913_flip1,train
134552_flip1,train
175403_flip1,train
183979_flip1,train
131244_flip1,train
124583_flip1,train
122243_flip1,train
177908_flip1,train
143124_flip1,train
117040_flip1,train
171625_flip1,train
135012_flip1,train
129800_flip1,train
127937_flip1,train
115510_flip1,train
134597_flip1,train
110788_flip1,train
100285_flip1,train
114113_flip1,train
129345_flip1,train
141224_flip1,train
121763_flip1,train
137398_flip1,train
121273_flip1,train
166379_flip1,train
88074_flip1,train
127907_flip1,train
104153_flip1,train
102769_flip1,train
145971_flip1,train
97420_flip1,train
141223_flip1,train
125547_flip1,train
137387_flip1,train
130730_flip1,train
108410_flip1,train
121262_flip1,train
142651_flip1,train
152599_flip1,train
132694_flip1,train
178856_flip1,train
136961_flip1,train
127902_flip1,train
76679_flip1,train
159667_flip1,train
117020_flip1,train
116579_flip1,train
101282_flip1,train
125074_flip1,train
95619_flip1,train
132642_flip1,train
129790_flip1,train
98480_flip1,train
143591_flip1,train
144536_flip1,train
128847_flip1,train
124561_flip1,train
114214_flip1,train
163092_flip1,train
145944_flip1,train
150224_flip1,train
103145_flip1,train
133650_flip1,train
100419_flip1,train
98005_flip1,train
129353_flip1,train
88008_flip1,train
133157_flip1,train
129829_flip1,train
123688_flip1,train
99390_flip1,train
132640_flip1,train
135080_flip1,train
115155_flip1,train
149929_flip1,train
122192_flip1,train
127910_flip1,train
126937_flip1,train
126522_flip1,train
131268_flip1,train
195943_flip1,train
115616_flip1,train
123196_flip1,train
66696_flip1,train
117042_flip1,train
82843_flip1,train
124131_flip1,train
123182_flip1,train
114205_flip1,train
130774_flip1,train
135068_flip1,train
124611_flip1,train
85244_flip1,train
131694_flip1,train
126535_flip1,train
134093_flip1,train
133127_flip1,train
172071_flip1,train
123647_flip1,train
134111_flip1,train
122266_flip1,train
190278_flip1,train
120293_flip1,train
145488_flip1,train
82375_flip1,train
71907_flip1,train
135538_flip1,train
135971_flip1,train
136934_flip1,train
135020_flip1,train
124107_flip1,train
123098_flip1,train
163567_flip1,train
138345_flip1,train
161636_flip1,train
122632_flip1,train
163568_flip1,train
131734_flip1,train
140208_flip1,train
176959_flip1,train
143116_flip1,train
134610_flip1,train
145490_flip1,train
118423_flip1,train
101289_flip1,train
133575_flip1,train
150669_flip1,train
138826_flip1,train
128413_flip1,train
130758_flip1,train
135023_flip1,train
83350_flip1,train
118466_flip1,train
173977_flip1,train
116084_flip1,train
124124_flip1,train
123652_flip1,train
113274_flip1,train
144541_flip1,train
136943_flip1,train
128840_flip1,train
121268_flip1,train
103194_flip1,train
107060_flip1,train
132174_flip1,train
117503_flip1,train
195863_flip1,train
144549_flip1,train
103677_flip1,train
126980_flip1,train
113739_flip1,train
133154_flip1,train
99816_flip1,train
72390_flip1,train
127418_flip1,train
182555_flip1,train
125060_flip1,train
114649_flip1,train
70504_flip1,train
144543_flip1,train
152073_flip1,train
179699_flip1,train
145487_flip1,train
121266_flip1,train
194912_flip1,train
185496_flip1,train
138364_flip1,train
185016_flip1,train
162121_flip1,train
177800_flip1,train
136931_flip1,train
117504_flip1,train
100893_flip1,train
135546_flip1,train
134584_flip1,train
98992_flip1,train
177907_flip1,train
195862_flip1,train
131688_flip1,train
118487_flip1,train
135084_flip1,train
197289_flip1,train
108990_flip1,train
126477_flip1,train
124141_flip1,train
146921_flip1,train
128911_flip1,train
139778_flip1,train
195386_flip1,train
136933_flip1,train
138834_flip1,train
115156_flip1,train
104209_flip1,train
132649_flip1,train
132215_flip1,train
123112_flip1,train
121693_flip1,train
121265_flip1,train
141211_flip1,train
124606_flip1,train
128355_flip1,train
125096_flip1,train
143600_flip1,train
124622_flip1,train
118844_flip1,train
134585_flip1,train
123663_flip1,train
153092_flip1,train
123177_flip1,train
86178_flip1,train
122239_flip1,train
124623_flip1,train
119811_flip1,train
132687_flip1,train
134049_flip1,train
76188_flip1,train
125490_flip1,train
88085_flip1,train
139309_flip1,train
131212_flip1,train
134578_flip1,train
116531_flip1,train
173519_flip1,train
125531_flip1,train
127413_flip1,train
127008_flip1,train
123218_flip1,train
129817_flip1,train
129342_flip1,train
119910_flip1,train
138342_flip1,train
144551_flip1,train
120818_flip1,train
106994_flip1,train
110891_flip1,train
49103_flip1,train
122723_flip1,train
134570_flip1,train
125056_flip1,train
130271_flip1,train
86529_flip1,train
120724_flip1,train
161611_flip1,train
134122_flip1,train
122737_flip1,train
87536_flip1,train
124140_flip1,train
129851_flip1,train
133168_flip1,train
114624_flip1,train
137872_flip1,train
131232_flip1,train
135996_flip1,train
137882_flip1,train
96613_flip1,train
142164_flip1,train
112265_flip1,train
126973_flip1,train
101244_flip1,train
123649_flip1,train
134569_flip1,train
131701_flip1,train
113608_flip1,train
142645_flip1,train
125553_flip1,train
133100_flip1,train
138816_flip1,train
127913_flip1,train
132628_flip1,train
124147_flip1,train
131728_flip1,train
133128_flip1,train
134566_flip1,train
125498_flip1,train
122688_flip1,train
126533_flip1,train
120745_flip1,train
108366_flip1,train
97519_flip1,train
134583_flip1,train
131736_flip1,train
132218_flip1,train
117967_flip1,train
143121_flip1,train
126045_flip1,train
116564_flip1,train
132630_flip1,train
108463_flip1,train
132231_flip1,train
100424_flip1,train
107948_flip1,train
127927_flip1,train
125992_flip1,train
154989_flip1,train
136486_flip1,train
126886_flip1,train
141688_flip1,train
123651_flip1,train
185494_flip1,train
128368_flip1,train
97896_flip1,train
122156_flip1,train
108035_flip1,train
123168_flip1,train
123670_flip1,train
130780_flip1,train
152607_flip1,train
138817_flip1,train
160667_flip1,train
61938_flip1,train
126974_flip1,train
127912_flip1,train
166378_flip1,train
121719_flip1,train
140231_flip1,train
132166_flip1,train
197290_flip1,train
130777_flip1,train
126006_flip1,train
127431_flip1,train
125091_flip1,train
105608_flip1,train
111262_flip1,train
145016_flip1,train
100292_flip1,train
120249_flip1,train
123097_flip1,train
109906_flip1,train
65741_flip1,train
127452_flip1,train
126059_flip1,train
123678_flip1,train
117993_flip1,train
107512_flip1,train
125989_flip1,train
142649_flip1,train
105038_flip1,train
125534_flip1,train
140268_flip1,train
145024_flip1,train
129317_flip1,train
134611_flip1,train
118428_flip1,train
130757_flip1,train
134108_flip1,train
127026_flip1,train
123637_flip1,train
149269_flip1,train
144545_flip1,train
196338_flip1,train
130279_flip1,train
135027_flip1,train
100423_flip1,train
103187_flip1,train
120790_flip1,train
107460_flip1,train
132176_flip1,train
110380_flip1,train
148344_flip1,train
130280_flip1,train
173144_flip1,train
137388_flip1,train
127957_flip1,train
108988_flip1,train
108461_flip1,train
128850_flip1,train
122190_flip1,train
124544_flip1,train
101719_flip1,train
164042_flip1,train
142168_flip1,train
140264_flip1,train
123664_flip1,train
134121_flip1,train
132656_flip1,train
131206_flip1,train
115617_flip1,train
121299_flip1,train
120742_flip1,train
129347_flip1,train
103752_flip1,train
132785_flip1,train
51478_flip1,train
125040_flip1,train
115632_flip1,train
173996_flip1,train
119381_flip1,train
112196_flip1,train
131684_flip1,train
135065_flip1,train
135978_flip1,train
132666_flip1,train
130748_flip1,train
134580_flip1,train
128869_flip1,train
135541_flip1,train
126511_flip1,train
132623_flip1,train
175530_flip1,train
134076_flip1,train
145956_flip1,train
124610_flip1,train
125009_flip1,train
135071_flip1,train
123149_flip1,train
123165_flip1,train
121692_flip1,train
178272_flip1,train
123689_flip1,train
132152_flip1,train
144518_flip1,train
153572_flip1,train
93240_flip1,train
135553_flip1,train
121738_flip1,train
127464_flip1,train
117475_flip1,train
136502_flip1,train
127908_flip1,train
135092_flip1,train
131231_flip1,train
122622_flip1,train
121765_flip1,train
196813_flip1,train
97999_flip1,train
122744_flip1,train
195864_flip1,train
109431_flip1,train
125545_flip1,train
126985_flip1,train
109940_flip1,train
147368_flip1,train
129356_flip1,train
139758_flip1,train
145007_flip1,train
120816_flip1,train
134125_flip1,train
125533_flip1,train
145499_flip1,train
130256_flip1,train
133165_flip1,train
122718_flip1,train
114083_flip1,train
145958_flip1,train
74765_flip1,train
114097_flip1,train
95990_flip1,train
137436_flip1,train
111810_flip1,train
130299_flip1,train
134094_flip1,train
152108_flip1,train
131676_flip1,train
141186_flip1,train
126482_flip1,train
107474_flip1,train
99389_flip1,train
127958_flip1,train
134535_flip1,train
147369_flip1,train
145006_flip1,train
130771_flip1,train
103144_flip1,train
134051_flip1,train
96944_flip1,train
132667_flip1,train
164995_flip1,train
115638_flip1,train
122758_flip1,train
130745_flip1,train
126979_flip1,train
93243_flip1,train
139317_flip1,train
131706_flip1,train
109463_flip1,train
120805_flip1,train
121715_flip1,train
149488_flip1,train
141692_flip1,train
137418_flip1,train
145494_flip1,train
132678_flip1,train
67030_flip1,train
135509_flip1,train
117032_flip1,train
117019_flip1,train
115594_flip1,train
135558_flip1,train
138344_flip1,train
127010_flip1,train
130756_flip1,train
128401_flip1,train
90901_flip1,train
126487_flip1,train
132214_flip1,train
135990_flip1,train
140729_flip1,train
146915_flip1,train
107462_flip1,train
133637_flip1,train
116109_flip1,train
128872_flip1,train
131686_flip1,train
120789_flip1,train
120370_flip1,train
134521_flip1,train
128879_flip1,train
114679_flip1,train
129775_flip1,train
162090_flip1,train
153987_flip1,train
139777_flip1,train
122218_flip1,train
118441_flip1,train
139788_flip1,train
124635_flip1,train
124081_flip1,train
18119_flip1,train
102235_flip1,train
121199_flip1,train
123178_flip1,train
133635_flip1,train
127439_flip1,train
131691_flip1,train
177918_flip1,train
133631_flip1,train
106585_flip1,train
130766_flip1,train
109873_flip1,train
164996_flip1,train
137404_flip1,train
125530_flip1,train
151171_flip1,train
129821_flip1,train
118486_flip1,train
171150_flip1,train
132676_flip1,train
98000_flip1,train
141694_flip1,train
148793_flip1,train
132310_flip1,train
122240_flip1,train
127903_flip1,train
126461_flip1,train
152075_flip1,train
131696_flip1,train
97044_flip1,train
117990_flip1,train
128379_flip1,train
113750_flip1,train
135534_flip1,train
134073_flip1,train
133147_flip1,train
72858_flip1,train
123641_flip1,train
139307_flip1,train
121241_flip1,train
120292_flip1,train
140254_flip1,train
121280_flip1,train
121246_flip1,train
68479_flip1,train
128411_flip1,train
134083_flip1,train
123609_flip1,train
132173_flip1,train
109939_flip1,train
118794_flip1,train
72865_flip1,train
122267_flip1,train
137395_flip1,train
135503_flip1,train
116523_flip1,train
132648_flip1,train
122722_flip1,train
94563_flip1,train
153561_flip1,train
98996_flip1,train
75711_flip1,train
122247_flip1,train
124125_flip1,train
126942_flip1,train
133162_flip1,train
100330_flip1,train
102236_flip1,train
121269_flip1,train
135036_flip1,train
131721_flip1,train
120797_flip1,train
136452_flip1,train
139303_flip1,train
135089_flip1,train
127427_flip1,train
121239_flip1,train
137403_flip1,train
129296_flip1,train
88550_flip1,train
102191_flip1,train
135032_flip1,train
120860_flip1,train
109468_flip1,train
130760_flip1,train
133167_flip1,train
130382_flip1,train
127462_flip1,train
137867_flip1,train
173976_flip1,train
119841_flip1,train
71927_flip1,train
118893_flip1,train
136020_flip1,train
88561_flip1,train
130778_flip1,train
122246_flip1,train
144522_flip1,train
117517_flip1,train
126014_flip1,train
132202_flip1,train
138841_flip1,train
135968_flip1,train
107986_flip1,train
143601_flip1,train
75714_flip1,train
176483_flip1,train
126005_flip1,train
131707_flip1,train
93244_flip1,train
132671_flip1,train
141687_flip1,train
135085_flip1,train
212043_flip1,train
135549_flip1,train
122237_flip1,train
144050_flip1,train
107559_flip1,train
132686_flip1,train
142639_flip1,train
144546_flip1,train
126468_flip1,train
122215_flip1,train
72868_flip1,train
134581_flip1,train
138813_flip1,train
127446_flip1,train
114681_flip1,train
129323_flip1,train
134572_flip1,train
87598_flip1,train
107981_flip1,train
126501_flip1,train
118934_flip1,train
136465_flip1,train
90426_flip1,train
123134_flip1,train
135506_flip1,train
94152_flip1,train
148798_flip1,train
145962_flip1,train
123650_flip1,train
123682_flip1,train
134579_flip1,train
135552_flip1,train
130747_flip1,train
64793_flip1,train
135517_flip1,train
116048_flip1,train
136928_flip1,train
144035_flip1,train
134091_flip1,train
140717_flip1,train
85239_flip1,train
104096_flip1,train
127914_flip1,train
135047_flip1,train
98521_flip1,train
124590_flip1,train
135090_flip1,train
127472_flip1,train
118453_flip1,train
115107_flip1,train
131153_flip1,train
98516_flip1,train
145025_flip1,train
135496_flip1,train
135513_flip1,train
117029_flip1,train
122263_flip1,train
132194_flip1,train
144075_flip1,train
112691_flip1,train
70503_flip1,train
124616_flip1,train
145500_flip1,train
116029_flip1,train
126965_flip1,train
116090_flip1,train
148336_flip1,train
125071_flip1,train
103751_flip1,train
121731_flip1,train
152616_flip1,train
145946_flip1,train
107994_flip1,train
122686_flip1,train
81425_flip1,train
139319_flip1,train
137406_flip1,train
130275_flip1,train
129777_flip1,train
117006_flip1,train
123642_flip1,train
131678_flip1,train
136468_flip1,train
128870_flip1,train
124608_flip1,train
115988_flip1,train
138343_flip1,train
121741_flip1,train
178271_flip1,train
182077_flip1,train
107469_flip1,train
195942_flip1,train
126485_flip1,train
129306_flip1,train
76186_flip1,train
128865_flip1,train
134598_flip1,train
123179_flip1,train
131757_flip1,train
113267_flip1,train
129803_flip1,train
133606_flip1,train
147397_flip1,train
20492_flip1,train
140734_flip1,train
75713_flip1,train
126943_flip1,train
115969_flip1,train
135081_flip1,train
116560_flip1,train
97895_flip1,train
121680_flip1,train
144065_flip1,train
99950_flip1,train
178393_flip1,train
113169_flip1,train
126984_flip1,train
116978_flip1,train
126015_flip1,train
194437_flip1,train
134545_flip1,train
94626_flip1,train
123096_flip1,train
104617_flip1,train
132691_flip1,train
126926_flip1,train
135995_flip1,train
137410_flip1,train
127454_flip1,train
94562_flip1,train
90436_flip1,train
109945_flip1,train
94092_flip1,train
147871_flip1,train
126954_flip1,train
137875_flip1,train
132200_flip1,train
112266_flip1,train
125089_flip1,train
120787_flip1,train
128358_flip1,train
122211_flip1,train
149964_flip1,train
134114_flip1,train
117037_flip1,train
173594_flip1,train
68954_flip1,train
137914_flip1,train
