,set
103185,train
163532,train
70977,train
145685,train
88549,train
100339,train
118840,train
76200,train
19543,train
91853,train
97044,train
107990,train
100332,train
100317,train
101375,train
113733,train
123663,train
105571,train
129372,train
185877,train
125984,train
100417,train
143592,train
135564,train
120744,train
129790,train
95516,train
135550,train
90435,train
134557,train
151653,train
145496,train
122712,train
92728,train
114080,train
71920,train
135069,train
108514,train
153557,train
71909,train
160716,train
154999,train
185971,train
105988,train
121762,train
82853,train
124567,train
125012,train
145464,train
56222,train
106463,train
135075,train
125095,train
133159,train
112797,train
122692,train
85181,train
159772,train
129819,train
196337,train
101756,train
161168,train
174475,train
123692,train
101370,train
120250,train
101773,train
93275,train
85716,train
128865,train
116442,train
125099,train
78457,train
51952,train
108887,train
111267,train
133132,train
65261,train
98915,train
97991,train
121722,train
121245,train
145687,train
121767,train
125512,train
120818,train
93274,train
108001,train
119862,train
129311,train
103196,train
123641,train
121735,train
102216,train
127024,train
114060,train
176353,train
79889,train
99899,train
122701,train
112668,train
115064,train
126967,train
125963,train
120338,train
171625,train
119875,train
119913,train
167794,train
134113,train
140706,train
142645,train
75239,train
132687,train
118423,train
123656,train
118425,train
109944,train
77982,train
87061,train
103618,train
117452,train
110378,train
73828,train
150704,train
100823,train
141186,train
135545,train
115170,train
93749,train
68005,train
113265,train
171149,train
104685,train
104151,train
148517,train
82274,train
103270,train
153110,train
135022,train
152124,train
178748,train
120771,train
120292,train
146439,train
83686,train
125988,train
163043,train
118442,train
126034,train
108941,train
134996,train
133653,train
70436,train
124145,train
130298,train
75235,train
106944,train
152075,train
126495,train
168742,train
144519,train
147591,train
130765,train
134074,train
185964,train
105101,train
113118,train
123184,train
150913,train
89496,train
83349,train
159258,train
119874,train
132203,train
129288,train
120343,train
135083,train
129301,train
126112,train
128853,train
84288,train
128820,train
91376,train
48627,train
72879,train
78937,train
174037,train
120367,train
115589,train
118431,train
146634,train
109945,train
147840,train
109907,train
72386,train
89953,train
127004,train
172097,train
124085,train
126057,train
91852,train
132184,train
147588,train
92801,train
101764,train
86653,train
131152,train
134118,train
177300,train
78572,train
134591,train
140711,train
123173,train
109839,train
107897,train
123145,train
66220,train
120780,train
130304,train
114554,train
127444,train
126998,train
107525,train
196891,train
147118,train
113256,train
85704,train
75715,train
98910,train
136016,train
120768,train
122270,train
115169,train
124150,train
115983,train
92323,train
120330,train
75137,train
20459,train
112197,train
81912,train
136493,train
127431,train
123644,train
117970,train
135989,train
129310,train
118927,train
133119,train
127457,train
147090,train
152145,train
114206,train
120387,train
125993,train
113168,train
103165,train
68535,train
146899,train
195864,train
130202,train
130790,train
72850,train
53373,train
115141,train
136019,train
142130,train
163569,train
72388,train
105049,train
75233,train
90290,train
90349,train
119411,train
121322,train
98996,train
125532,train
67165,train
72392,train
82379,train
153563,train
85724,train
133148,train
148543,train
116554,train
134525,train
102217,train
107989,train
114200,train
100374,train
78464,train
135034,train
135092,train
104185,train
146158,train
109410,train
106938,train
118503,train
142625,train
167384,train
107413,train
127003,train
86669,train
127474,train
113679,train
106049,train
107059,train
86062,train
200691,train
178751,train
134038,train
153081,train
108476,train
139786,train
128887,train
75710,train
68055,train
111303,train
89473,train
116114,train
118941,train
132632,train
83821,train
126453,train
91779,train
127059,train
152622,train
152624,train
126523,train
147841,train
126985,train
111848,train
143571,train
84166,train
127028,train
106109,train
121716,train
6684,train
51467,train
161642,train
121755,train
105100,train
129302,train
144998,train
86528,train
125987,train
118928,train
121409,train
118913,train
86966,train
118341,train
89498,train
119885,train
87100,train
99902,train
118432,train
134044,train
122836,train
86183,train
127023,train
123614,train
86629,train
75612,train
103199,train
161612,train
117544,train
134579,train
98939,train
148051,train
99389,train
174473,train
138350,train
99856,train
151136,train
120725,train
122722,train
116056,train
107947,train
136966,train
120761,train
171125,train
128391,train
111745,train
71907,train
135993,train
84776,train
136495,train
106466,train
123219,train
104133,train
112218,train
106556,train
120302,train
133614,train
111706,train
144997,train
135470,train
84170,train
133632,train
79859,train
124111,train
99842,train
103138,train
129378,train
82746,train
115032,train
124133,train
102233,train
119398,train
174926,train
19070,train
112186,train
117949,train
122670,train
110829,train
118912,train
139299,train
60462,train
110359,train
118000,train
86659,train
135087,train
83289,train
104660,train
97948,train
148326,train
111707,train
114175,train
152614,train
143570,train
20968,train
111185,train
76680,train
127462,train
146893,train
136946,train
118914,train
115046,train
62357,train
124081,train
161192,train
171150,train
142168,train
135077,train
112257,train
112752,train
119912,train
121750,train
84293,train
98983,train
106947,train
116048,train
84165,train
116105,train
118920,train
121731,train
128329,train
144542,train
173013,train
108977,train
135020,train
121895,train
99857,train
127026,train
152602,train
136031,train
70968,train
159193,train
65269,train
120307,train
136935,train
115977,train
98438,train
141902,train
102184,train
127892,train
111785,train
136464,train
118444,train
133166,train
99858,train
124162,train
167326,train
22920,train
104694,train
123667,train
71928,train
120348,train
151598,train
138795,train
94626,train
64785,train
82382,train
111711,train
84637,train
110283,train
143110,train
138841,train
96052,train
102751,train
98473,train
102243,train
146162,train
122660,train
89960,train
138811,train
136431,train
126511,train
160217,train
151174,train
123639,train
95176,train
112182,train
105129,train
102802,train
145480,train
118963,train
190280,train
112750,train
49101,train
128403,train
122737,train
134476,train
163092,train
113729,train
76665,train
103622,train
132202,train
136011,train
134104,train
178393,train
104152,train
118494,train
133660,train
114112,train
131745,train
81424,train
143562,train
84163,train
82381,train
128852,train
141190,train
173599,train
159277,train
117512,train
128396,train
120779,train
87143,train
87608,train
189713,train
122717,train
124126,train
124114,train
113133,train
66563,train
120801,train
110360,train
112798,train
126552,train
141339,train
97047,train
101234,train
105528,train
72876,train
138329,train
143101,train
71443,train
151124,train
78465,train
113591,train
137891,train
109413,train
126508,train
134547,train
84277,train
105607,train
134994,train
122705,train
117055,train
142612,train
95102,train
144013,train
103278,train
142170,train
81885,train
105047,train
158803,train
121308,train
82845,train
139308,train
100342,train
106473,train
140232,train
139757,train
126551,train
105567,train
85586,train
128875,train
146430,train
102239,train
141666,train
130281,train
133147,train
134111,train
152149,train
130319,train
84753,train
129818,train
132167,train
122269,train
93615,train
90904,train
123634,train
80474,train
138352,train
133115,train
111266,train
139270,train
118925,train
148343,train
108372,train
171602,train
88010,train
106082,train
128851,train
66083,train
115072,train
124635,train
120805,train
121297,train
108960,train
75610,train
129829,train
129379,train
134639,train
136463,train
127918,train
101245,train
143537,train
78574,train
147581,train
140204,train
148338,train
129341,train
149287,train
105991,train
128910,train
127008,train
128406,train
83811,train
95653,train
135982,train
134211,train
116996,train
126517,train
123660,train
117979,train
123218,train
83805,train
121237,train
135496,train
131283,train
152625,train
130774,train
130757,train
108881,train
75725,train
112790,train
117882,train
87605,train
68119,train
138828,train
120806,train
132177,train
161646,train
116890,train
144066,train
102728,train
144733,train
144036,train
119834,train
178276,train
131220,train
135480,train
136488,train
26692,train
188341,train
128393,train
134605,train
136939,train
103144,train
109804,train
128417,train
84643,train
145483,train
122267,train
109408,train
123176,train
113119,train
185875,train
123682,train
178278,train
121250,train
77513,train
137890,train
121740,train
139316,train
176370,train
145211,train
143600,train
126004,train
97525,train
136863,train
119884,train
105529,train
124107,train
152561,train
86186,train
126982,train
188339,train
137912,train
145501,train
196418,train
119895,train
135001,train
83824,train
87619,train
123648,train
111784,train
174452,train
145482,train
138387,train
108843,train
90291,train
113635,train
53370,train
121311,train
127482,train
122744,train
133129,train
131217,train
138343,train
108511,train
142133,train
147563,train
100348,train
127425,train
131244,train
213930,train
87576,train
112658,train
135969,train
121263,train
133638,train
128897,train
114689,train
151632,train
134583,train
124628,train
130736,train
85193,train
117879,train
146156,train
126447,train
66213,train
101769,train
120841,train
122229,train
122703,train
84722,train
138336,train
128806,train
123653,train
142608,train
120386,train
131278,train
159298,train
145484,train
121738,train
127415,train
130752,train
115168,train
144011,train
117549,train
98040,train
80016,train
106509,train
133650,train
120807,train
107886,train
124108,train
125584,train
111725,train
113593,train
88561,train
97960,train
121275,train
131360,train
113606,train
93675,train
98984,train
126528,train
139909,train
116456,train
174451,train
145179,train
126033,train
124606,train
132693,train
100284,train
105516,train
130767,train
124469,train
51003,train
150194,train
125989,train
123148,train
114079,train
85249,train
98520,train
73350,train
124598,train
83693,train
114098,train
83350,train
80949,train
108886,train
200693,train
146433,train
176823,train
161616,train
132681,train
94087,train
107992,train
147549,train
131695,train
67504,train
143598,train
68480,train
124623,train
119378,train
112259,train
130804,train
129841,train
117999,train
130730,train
101371,train
69072,train
108955,train
134641,train
143584,train
109469,train
127876,train
115167,train
115490,train
108934,train
146152,train
141686,train
68104,train
117519,train
70018,train
83218,train
173992,train
133633,train
116101,train
125990,train
144061,train
101346,train
21445,train
124084,train
131250,train
127896,train
145481,train
97478,train
127420,train
132672,train
123157,train
91723,train
133185,train
124597,train
98911,train
109838,train
95037,train
112748,train
120323,train
96466,train
135073,train
100288,train
153576,train
124470,train
83331,train
126489,train
126472,train
127383,train
111368,train
53375,train
116110,train
98919,train
139783,train
167318,train
128368,train
87142,train
126458,train
117062,train
72393,train
83326,train
125513,train
122723,train
106470,train
111245,train
147868,train
140251,train
89022,train
131677,train
113659,train
144734,train
148975,train
126999,train
82378,train
181606,train
103256,train
131284,train
173971,train
128822,train
141222,train
159668,train
112669,train
130280,train
112735,train
138842,train
88075,train
127423,train
153098,train
132652,train
130745,train
118460,train
118964,train
144064,train
117990,train
99814,train
145675,train
169693,train
121763,train
116024,train
133261,train
142607,train
135956,train
140271,train
85112,train
77630,train
124086,train
118573,train
148791,train
85195,train
82871,train
83344,train
53844,train
28118,train
148798,train
100899,train
122707,train
120271,train
147104,train
144515,train
133631,train
131746,train
109906,train
141193,train
104623,train
148322,train
107945,train
141680,train
85216,train
127412,train
135996,train
124060,train
112282,train
125039,train
116995,train
83801,train
108036,train
133146,train
127421,train
187390,train
130333,train
135070,train
132205,train
131717,train
179699,train
103246,train
127000,train
87482,train
129805,train
84635,train
162119,train
84255,train
105514,train
119833,train
113141,train
117958,train
173044,train
129815,train
178745,train
108486,train
83785,train
153100,train
99380,train
149267,train
118935,train
146442,train
113236,train
107949,train
133181,train
130756,train
88092,train
196338,train
145688,train
130755,train
125974,train
132191,train
114694,train
115053,train
105639,train
145178,train
195387,train
133642,train
135030,train
123131,train
195376,train
99426,train
146449,train
122689,train
109844,train
74774,train
91773,train
125980,train
149701,train
133562,train
136448,train
129282,train
113162,train
184065,train
117867,train
120781,train
135562,train
115594,train
132647,train
108857,train
133167,train
88083,train
113252,train
128374,train
78455,train
109843,train
104707,train
134091,train
115106,train
108413,train
132686,train
121269,train
95179,train
131692,train
107063,train
124584,train
112258,train
135493,train
150226,train
87130,train
125073,train
84730,train
115052,train
28593,train
84300,train
106521,train
172073,train
146447,train
129321,train
121768,train
84275,train
121756,train
125091,train
116572,train
148069,train
109427,train
128871,train
123623,train
133651,train
121328,train
121692,train
143558,train
106519,train
85720,train
174000,train
66222,train
97052,train
114081,train
107980,train
135650,train
155924,train
141695,train
120247,train
130291,train
126510,train
121717,train
123177,train
136490,train
102250,train
125560,train
129788,train
134127,train
99422,train
136460,train
142161,train
139768,train
76562,train
126537,train
85680,train
145469,train
152141,train
154514,train
121278,train
51951,train
55271,train
144530,train
126012,train
109909,train
148500,train
105994,train
88087,train
149743,train
140260,train
177800,train
125088,train
134998,train
128380,train
119909,train
115166,train
118002,train
139292,train
119860,train
120746,train
136941,train
117475,train
125534,train
122272,train
83340,train
134110,train
181603,train
106986,train
116502,train
107055,train
131236,train
121281,train
104696,train
140728,train
110381,train
124637,train
147105,train
149745,train
76204,train
145026,train
107056,train
20493,train
113728,train
139772,train
97992,train
144536,train
197837,train
92730,train
212502,train
124613,train
82843,train
131248,train
133130,train
84256,train
140207,train
134516,train
128411,train
114623,train
125485,train
144012,train
59021,train
124136,train
88074,train
112325,train
122184,train
107946,train
115626,train
19069,train
145681,train
116933,train
115509,train
146138,train
93617,train
128367,train
192546,train
114598,train
99843,train
170188,train
100813,train
123174,train
127883,train
93676,train
79514,train
153099,train
132630,train
82867,train
126941,train
107889,train
112727,train
109807,train
148793,train
106998,train
126501,train
145204,train
2876,train
105136,train
136960,train
100421,train
147846,train
126525,train
74658,train
149929,train
148997,train
129796,train
126966,train
112217,train
158712,train
81902,train
114543,train
104211,train
126456,train
125959,train
106994,train
138823,train
136125,train
130286,train
139318,train
123665,train
126465,train
154522,train
87586,train
101799,train
129832,train
129316,train
139795,train
162593,train
154990,train
132651,train
177302,train
120837,train
114538,train
173972,train
117482,train
125093,train
214405,train
146443,train
124143,train
95578,train
172546,train
127920,train
127956,train
153089,train
85225,train
128352,train
173489,train
106083,train
132654,train
98907,train
145201,train
134081,train
126948,train
127436,train
53371,train
81923,train
125080,train
172572,train
137445,train
118909,train
107948,train
145471,train
125501,train
148321,train
130307,train
106991,train
134512,train
62413,train
117502,train
167804,train
109900,train
174446,train
128839,train
83786,train
128392,train
137399,train
146427,train
125547,train
114682,train
212503,train
113637,train
124147,train
105102,train
121299,train
145493,train
118353,train
51472,train
134527,train
103671,train
147376,train
115625,train
98003,train
143590,train
135115,train
29067,train
152598,train
124631,train
173597,train
73351,train
135494,train
80948,train
132690,train
152306,train
125094,train
111806,train
133131,train
147397,train
128430,train
76663,train
160668,train
169229,train
96943,train
141356,train
130759,train
107991,train
146639,train
97516,train
153586,train
133123,train
137415,train
110284,train
127443,train
25742,train
104227,train
107937,train
140261,train
135082,train
107422,train
126932,train
84774,train
50526,train
130789,train
126553,train
108987,train
120802,train
86675,train
122702,train
173973,train
129774,train
75240,train
133168,train
117076,train
126943,train
150694,train
125011,train
129355,train
129300,train
153082,train
141668,train
104662,train
115098,train
103200,train
53847,train
125498,train
82842,train
127871,train
136928,train
102192,train
125533,train
150710,train
77989,train
171698,train
143084,train
42832,train
110377,train
111732,train
153093,train
114211,train
102714,train
127899,train
124153,train
162090,train
50050,train
135558,train
177906,train
107460,train
20967,train
89961,train
131193,train
105631,train
79382,train
192545,train
81407,train
160218,train
115547,train
141192,train
149465,train
113249,train
121788,train
99900,train
137885,train
107456,train
98034,train
109856,train
109411,train
118468,train
149293,train
138342,train
139434,train
73233,train
73708,train
79858,train
117010,train
76561,train
99865,train
142141,train
126931,train
144539,train
125510,train
117035,train
105132,train
120299,train
131679,train
200216,train
89497,train
126003,train
94152,train
143062,train
146150,train
132576,train
94567,train
135484,train
179700,train
89032,train
117496,train
110827,train
124620,train
151157,train
103755,train
129296,train
124618,train
104695,train
168274,train
110856,train
130201,train
51478,train
108885,train
135995,train
102236,train
116084,train
105179,train
117977,train
127005,train
133605,train
105613,train
138339,train
116590,train
82391,train
134560,train
138959,train
133620,train
147582,train
122261,train
195517,train
121223,train
160247,train
99336,train
125986,train
123613,train
128433,train
98890,train
136017,train
123643,train
108480,train
52427,train
134521,train
101768,train
146422,train
115017,train
100373,train
24818,train
82390,train
133173,train
144552,train
131223,train
66696,train
118959,train
134520,train
76563,train
109873,train
99019,train
87062,train
126516,train
175937,train
148070,train
132211,train
135503,train
154521,train
107532,train
129345,train
120825,train
104209,train
166855,train
119444,train
122741,train
122243,train
139320,train
118911,train
116584,train
194436,train
144510,train
137873,train
105128,train
115157,train
122667,train
121292,train
103678,train
124624,train
107935,train
143593,train
123096,train
120363,train
113678,train
126477,train
129376,train
107035,train
139787,train
151599,train
105993,train
141676,train
149750,train
129797,train
121321,train
115150,train
196814,train
143121,train
151667,train
74184,train
131254,train
130807,train
91301,train
122262,train
121217,train
108477,train
124566,train
49576,train
114693,train
137438,train
120360,train
106468,train
116567,train
125586,train
127442,train
185404,train
92255,train
123181,train
148538,train
115492,train
117966,train
20017,train
176347,train
83329,train
107944,train
74183,train
113749,train
110324,train
91377,train
50995,train
100849,train
104682,train
112733,train
125108,train
29046,train
121720,train
121757,train
113226,train
122666,train
172548,train
135978,train
121242,train
134613,train
113741,train
127906,train
132165,train
118349,train
120800,train
130269,train
147871,train
134544,train
113142,train
174094,train
72403,train
115572,train
154045,train
142153,train
115602,train
108953,train
78569,train
135004,train
121808,train
84750,train
71434,train
114544,train
92800,train
103745,train
105513,train
84731,train
124536,train
116600,train
109892,train
114199,train
141678,train
130886,train
123112,train
88550,train
98912,train
110892,train
119390,train
106589,train
162091,train
99861,train
142162,train
173970,train
70380,train
86193,train
135954,train
128346,train
126509,train
128429,train
134087,train
119375,train
120332,train
135985,train
130287,train
52901,train
99859,train
85702,train
175992,train
114545,train
93761,train
104143,train
170170,train
89499,train
131686,train
129817,train
126007,train
130775,train
132157,train
79384,train
170649,train
135560,train
116077,train
97418,train
74302,train
52425,train
141199,train
84756,train
143538,train
152583,train
115029,train
142131,train
184542,train
143563,train
124468,train
106590,train
85707,train
117473,train
138843,train
98517,train
131673,train
109874,train
143098,train
51941,train
146904,train
117518,train
162102,train
106983,train
109904,train
126990,train
115156,train
116008,train
129831,train
147364,train
152144,train
122632,train
130749,train
98908,train
118893,train
126903,train
150237,train
133630,train
143117,train
67644,train
175529,train
134565,train
133615,train
115109,train
115968,train
145479,train
114628,train
121753,train
54828,train
86149,train
147848,train
107993,train
115627,train
67154,train
100285,train
127950,train
101290,train
113182,train
108845,train
121312,train
135543,train
111722,train
123171,train
117863,train
101289,train
140233,train
71431,train
119882,train
114201,train
111372,train
108411,train
132310,train
131705,train
149274,train
127013,train
117040,train
149762,train
123132,train
120324,train
65270,train
126937,train
176349,train
133103,train
66219,train
112760,train
106115,train
66208,train
127449,train
111733,train
170665,train
135040,train
144538,train
149928,train
133568,train
182080,train
144044,train
140264,train
136430,train
65732,train
121736,train
136424,train
137881,train
145682,train
151173,train
119854,train
113134,train
89957,train
118023,train
120842,train
174928,train
133641,train
177798,train
24315,train
83279,train
176886,train
135078,train
121719,train
121294,train
122231,train
101758,train
179229,train
131698,train
106000,train
117969,train
104661,train
172536,train
133109,train
124621,train
171613,train
122268,train
171616,train
154989,train
129828,train
127870,train
138961,train
86630,train
148999,train
146627,train
85239,train
116455,train
120803,train
130329,train
172072,train
151650,train
102709,train
110825,train
85708,train
129849,train
147392,train
134553,train
124139,train
129777,train
145956,train
119824,train
108956,train
117877,train
132638,train
150695,train
134567,train
128378,train
77514,train
106001,train
134554,train
176005,train
117029,train
154997,train
108034,train
160717,train
116532,train
103194,train
167330,train
113620,train
138344,train
108010,train
118459,train
128345,train
97053,train
117488,train
147396,train
146896,train
129853,train
135977,train
133176,train
106044,train
198315,train
105135,train
123678,train
103662,train
103663,train
113657,train
135485,train
115549,train
191704,train
139794,train
139317,train
128408,train
112199,train
24790,train
108883,train
116085,train
116553,train
188340,train
172554,train
121752,train
101197,train
145504,train
106098,train
133608,train
127466,train
113117,train
172539,train
126022,train
136945,train
110314,train
64319,train
122699,train
165470,train
114099,train
130773,train
130292,train
129821,train
126940,train
133160,train
101325,train
148346,train
83692,train
69549,train
197287,train
145200,train
139785,train
135533,train
88486,train
100293,train
149748,train
129352,train
166851,train
115027,train
124141,train
141667,train
105158,train
117028,train
143120,train
146905,train
114068,train
73707,train
115033,train
129380,train
85248,train
151177,train
195938,train
151178,train
130273,train
140208,train
143576,train
115569,train
106517,train
125981,train
127968,train
110855,train
116999,train
177774,train
148992,train
163067,train
99384,train
132682,train
101345,train
98861,train
129351,train
113616,train
123610,train
145502,train
130751,train
95622,train
98429,train
58064,train
127472,train
141202,train
73234,train
162092,train
115012,train
124601,train
125557,train
114578,train
130313,train
145684,train
126936,train
17168,train
114622,train
105574,train
113263,train
125582,train
94625,train
164481,train
148058,train
117454,train
114064,train
121206,train
84164,train
108037,train
99811,train
137417,train
140736,train
132648,train
137915,train
147585,train
135948,train
142137,train
85705,train
113740,train
158319,train
134076,train
148040,train
143106,train
118427,train
53846,train
122222,train
77988,train
144069,train
114218,train
112200,train
128864,train
115530,train
159186,train
119911,train
222038,train
103751,train
122189,train
142780,train
115991,train
84296,train
148056,train
80929,train
173023,train
117019,train
108410,train
106995,train
117993,train
17641,train
142172,train
152108,train
118814,train
154040,train
126958,train
99385,train
108832,train
103669,train
116566,train
117440,train
149014,train
153101,train
129908,train
132182,train
117036,train
148811,train
112691,train
136020,train
152560,train
117515,train
104567,train
130768,train
90824,train
81789,train
119839,train
195463,train
133172,train
145492,train
117061,train
150696,train
140205,train
128901,train
131267,train
78573,train
132195,train
128348,train
116578,train
99493,train
143088,train
193626,train
164480,train
122241,train
133139,train
102247,train
135540,train
97998,train
102248,train
119385,train
130411,train
94566,train
128379,train
113640,train
157369,train
69548,train
125553,train
91851,train
152086,train
172553,train
112666,train
179222,train
125492,train
137872,train
98516,train
137892,train
135038,train
98386,train
86670,train
99813,train
107896,train
112642,train
102328,train
101802,train
141665,train
117492,train
222037,train
112232,train
120815,train
121793,train
102218,train
125481,train
71455,train
108485,train
147842,train
145473_flip1,train
135472_flip1,train
125086_flip1,train
110316_flip1,train
135084_flip1,train
128877_flip1,train
67505_flip1,train
149744_flip1,train
98389_flip1,train
153075_flip1,train
120350_flip1,train
70435_flip1,train
184540_flip1,train
75106_flip1,train
194908_flip1,train
136494_flip1,train
149930_flip1,train
146922_flip1,train
127922_flip1,train
131699_flip1,train
120345_flip1,train
161136_flip1,train
68056_flip1,train
119382_flip1,train
118926_flip1,train
120814_flip1,train
166381_flip1,train
122734_flip1,train
143572_flip1,train
112220_flip1,train
154991_flip1,train
81898_flip1,train
147101_flip1,train
129433_flip1,train
116557_flip1,train
129344_flip1,train
119868_flip1,train
141187_flip1,train
118467_flip1,train
108951_flip1,train
124115_flip1,train
126514_flip1,train
87575_flip1,train
132162_flip1,train
111726_flip1,train
103734_flip1,train
98427_flip1,train
127414_flip1,train
104697_flip1,train
94667_flip1,train
114631_flip1,train
115155_flip1,train
133577_flip1,train
90897_flip1,train
125032_flip1,train
114166_flip1,train
162594_flip1,train
147551_flip1,train
159267_flip1,train
118020_flip1,train
122209_flip1,train
135067_flip1,train
114678_flip1,train
84289_flip1,train
119840_flip1,train
135116_flip1,train
98431_flip1,train
5730_flip1,train
146421_flip1,train
82218_flip1,train
83819_flip1,train
117522_flip1,train
65268_flip1,train
127955_flip1,train
173041_flip1,train
122247_flip1,train
107468_flip1,train
123621_flip1,train
141698_flip1,train
133616_flip1,train
81894_flip1,train
87598_flip1,train
77156_flip1,train
132649_flip1,train
125570_flip1,train
130254_flip1,train
117524_flip1,train
114094_flip1,train
125077_flip1,train
132653_flip1,train
101326_flip1,train
173969_flip1,train
93276_flip1,train
131228_flip1,train
130732_flip1,train
174945_flip1,train
131204_flip1,train
178275_flip1,train
140237_flip1,train
124096_flip1,train
124163_flip1,train
195941_flip1,train
124083_flip1,train
121272_flip1,train
105099_flip1,train
164995_flip1,train
85198_flip1,train
91774_flip1,train
121199_flip1,train
146900_flip1,train
149002_flip1,train
164482_flip1,train
139932_flip1,train
86529_flip1,train
81409_flip1,train
120313_flip1,train
128835_flip1,train
86660_flip1,train
132321_flip1,train
122691_flip1,train
158717_flip1,train
77508_flip1,train
110329_flip1,train
110834_flip1,train
85246_flip1,train
146916_flip1,train
120794_flip1,train
94196_flip1,train
116463_flip1,train
70959_flip1,train
130769_flip1,train
185016_flip1,train
132691_flip1,train
127908_flip1,train
197288_flip1,train
77509_flip1,train
145497_flip1,train
134569_flip1,train
84283_flip1,train
50520_flip1,train
28065_flip1,train
130742_flip1,train
81909_flip1,train
134602_flip1,train
139310_flip1,train
118357_flip1,train
127885_flip1,train
191226_flip1,train
194911_flip1,train
93243_flip1,train
18118_flip1,train
126962_flip1,train
175516_flip1,train
106035_flip1,train
156805_flip1,train
126061_flip1,train
126074_flip1,train
170651_flip1,train
75714_flip1,train
84230_flip1,train
133153_flip1,train
69905_flip1,train
117481_flip1,train
130766_flip1,train
86063_flip1,train
120860_flip1,train
144051_flip1,train
79026_flip1,train
117470_flip1,train
111716_flip1,train
86191_flip1,train
135041_flip1,train
139908_flip1,train
97965_flip1,train
109791_flip1,train
83822_flip1,train
84720_flip1,train
87127_flip1,train
120327_flip1,train
87617_flip1,train
185965_flip1,train
171109_flip1,train
92664_flip1,train
151669_flip1,train
72405_flip1,train
77032_flip1,train
150225_flip1,train
98954_flip1,train
118908_flip1,train
145467_flip1,train
120318_flip1,train
191251_flip1,train
159743_flip1,train
134578_flip1,train
183590_flip1,train
131670_flip1,train
125994_flip1,train
163042_flip1,train
131743_flip1,train
180154_flip1,train
152125_flip1,train
100416_flip1,train
114536_flip1,train
125979_flip1,train
140713_flip1,train
131693_flip1,train
109318_flip1,train
121277_flip1,train
140253_flip1,train
115100_flip1,train
132185_flip1,train
142156_flip1,train
102242_flip1,train
113607_flip1,train
107514_flip1,train
117864_flip1,train
167795_flip1,train
139300_flip1,train
122237_flip1,train
118013_flip1,train
152586_flip1,train
119848_flip1,train
76087_flip1,train
135519_flip1,train
190278_flip1,train
140720_flip1,train
117486_flip1,train
179225_flip1,train
88488_flip1,train
146615_flip1,train
120784_flip1,train
130237_flip1,train
72758_flip1,train
116117_flip1,train
163517_flip1,train
17644_flip1,train
124614_flip1,train
109462_flip1,train
135984_flip1,train
134134_flip1,train
95577_flip1,train
137879_flip1,train
141221_flip1,train
142160_flip1,train
74764_flip1,train
148061_flip1,train
131687_flip1,train
136970_flip1,train
116588_flip1,train
137869_flip1,train
107887_flip1,train
2400_flip1,train
97041_flip1,train
107938_flip1,train
127889_flip1,train
115116_flip1,train
141220_flip1,train
127455_flip1,train
125069_flip1,train
121744_flip1,train
128840_flip1,train
113225_flip1,train
177298_flip1,train
138347_flip1,train
147119_flip1,train
165906_flip1,train
129762_flip1,train
106038_flip1,train
94089_flip1,train
154998_flip1,train
120325_flip1,train
137446_flip1,train
103665_flip1,train
154044_flip1,train
152143_flip1,train
144543_flip1,train
173998_flip1,train
84760_flip1,train
139309_flip1,train
111231_flip1,train
65607_flip1,train
131222_flip1,train
136456_flip1,train
116932_flip1,train
180155_flip1,train
131757_flip1,train
126031_flip1,train
104663_flip1,train
72394_flip1,train
117044_flip1,train
103753_flip1,train
183978_flip1,train
52900_flip1,train
66082_flip1,train
128898_flip1,train
74185_flip1,train
131208_flip1,train
140385_flip1,train
109465_flip1,train
85115_flip1,train
64792_flip1,train
139433_flip1,train
178270_flip1,train
145952_flip1,train
20018_flip1,train
124119_flip1,train
146635_flip1,train
146906_flip1,train
134559_flip1,train
133177_flip1,train
185490_flip1,train
98004_flip1,train
107472_flip1,train
79040_flip1,train
150716_flip1,train
180153_flip1,train
131265_flip1,train
116090_flip1,train
123673_flip1,train
186439_flip1,train
105995_flip1,train
87060_flip1,train
140269_flip1,train
110414_flip1,train
85706_flip1,train
112221_flip1,train
123189_flip1,train
94153_flip1,train
129826_flip1,train
132667_flip1,train
108890_flip1,train
19545_flip1,train
107082_flip1,train
67030_flip1,train
144735_flip1,train
181604_flip1,train
100343_flip1,train
80017_flip1,train
145686_flip1,train
111810_flip1,train
89973_flip1,train
127935_flip1,train
143539_flip1,train
119872_flip1,train
144031_flip1,train
137378_flip1,train
170271_flip1,train
125529_flip1,train
119871_flip1,train
173500_flip1,train
74775_flip1,train
101377_flip1,train
196811_flip1,train
133101_flip1,train
112208_flip1,train
222511_flip1,train
109416_flip1,train
41885_flip1,train
159770_flip1,train
179674_flip1,train
135988_flip1,train
126529_flip1,train
113656_flip1,train
132670_flip1,train
86189_flip1,train
97003_flip1,train
125066_flip1,train
135946_flip1,train
111184_flip1,train
113744_flip1,train
26217_flip1,train
95041_flip1,train
115153_flip1,train
138388_flip1,train
174918_flip1,train
144078_flip1,train
112198_flip1,train
135005_flip1,train
136936_flip1,train
121248_flip1,train
97522_flip1,train
161644_flip1,train
83224_flip1,train
145976_flip1,train
109793_flip1,train
66088_flip1,train
136112_flip1,train
132629_flip1,train
152139_flip1,train
109330_flip1,train
94225_flip1,train
84278_flip1,train
113617_flip1,train
84770_flip1,train
107562_flip1,train
88522_flip1,train
142649_flip1,train
