,set
136926_flip1,train
136965_flip1,train
134596_flip1,train
128884_flip1,train
127885_flip1,train
133161_flip1,train
122718_flip1,train
131211_flip1,train
127435_flip1,train
134127_flip1,train
123631_flip1,train
140266_flip1,train
109907_flip1,train
122193_flip1,train
127426_flip1,train
195863_flip1,train
138340_flip1,train
145497_flip1,train
136456_flip1,train
141218_flip1,train
146453_flip1,train
135046_flip1,train
133115_flip1,train
131698_flip1,train
116057_flip1,train
121716_flip1,train
136468_flip1,train
146920_flip1,train
134051_flip1,train
139310_flip1,train
118486_flip1,train
138367_flip1,train
127912_flip1,train
136455_flip1,train
135507_flip1,train
139312_flip1,train
136459_flip1,train
130272_flip1,train
128849_flip1,train
127434_flip1,train
105102_flip1,train
123198_flip1,train
128853_flip1,train
134086_flip1,train
123189_flip1,train
135064_flip1,train
132671_flip1,train
135542_flip1,train
146446_flip1,train
118414_flip1,train
131704_flip1,train
135992_flip1,train
130779_flip1,train
144539_flip1,train
118893_flip1,train
126032_flip1,train
127462_flip1,train
136934_flip1,train
133122_flip1,train
141205_flip1,train
136932_flip1,train
120807_flip1,train
179221_flip1,train
108478_flip1,train
140750_flip1,train
136500_flip1,train
108991_flip1,train
117940_flip1,train
145490_flip1,train
139300_flip1,train
134092_flip1,train
132179_flip1,train
134570_flip1,train
119910_flip1,train
133606_flip1,train
145488_flip1,train
137882_flip1,train
144071_flip1,train
137405_flip1,train
133612_flip1,train
19070_flip1,train
125076_flip1,train
127901_flip1,train
125060_flip1,train
120316_flip1,train
126059_flip1,train
132644_flip1,train
139319_flip1,train
142172_flip1,train
108481_flip1,train
116519_flip1,train
109465_flip1,train
131225_flip1,train
125987_flip1,train
101373_flip1,train
144532_flip1,train
145015_flip1,train
129800_flip1,train
124086_flip1,train
143589_flip1,train
132219_flip1,train
145022_flip1,train
139306_flip1,train
129346_flip1,train
129320_flip1,train
101375_flip1,train
135538_flip1,train
126531_flip1,train
126958_flip1,train
145011_flip1,train
135530_flip1,train
124107_flip1,train
124582_flip1,train
108990_flip1,train
123221_flip1,train
142640_flip1,train
130291_flip1,train
136487_flip1,train
125513_flip1,train
134579_flip1,train
123616_flip1,train
125602_flip1,train
145027_flip1,train
131677_flip1,train
120371_flip1,train
179696_flip1,train
126986_flip1,train
128367_flip1,train
136033_flip1,train
131260_flip1,train
125537_flip1,train
109428_flip1,train
20970_flip1,train
145968_flip1,train
120789_flip1,train
125533_flip1,train
127448_flip1,train
127450_flip1,train
130750_flip1,train
143128_flip1,train
133577_flip1,train
123170_flip1,train
136014_flip1,train
131682_flip1,train
121796_flip1,train
123161_flip1,train
122225_flip1,train
125088_flip1,train
135995_flip1,train
123633_flip1,train
140257_flip1,train
121241_flip1,train
123647_flip1,train
121750_flip1,train
141696_flip1,train
145955_flip1,train
133631_flip1,train
125063_flip1,train
126995_flip1,train
129793_flip1,train
100904_flip1,train
144534_flip1,train
109906_flip1,train
160217_flip1,train
118959_flip1,train
128379_flip1,train
140730_flip1,train
134564_flip1,train
115168_flip1,train
143116_flip1,train
136492_flip1,train
136966_flip1,train
130745_flip1,train
126056_flip1,train
137406_flip1,train
126976_flip1,train
138338_flip1,train
143570_flip1,train
141687_flip1,train
136465_flip1,train
121290_flip1,train
121296_flip1,train
135532_flip1,train
133573_flip1,train
131678_flip1,train
119371_flip1,train
127923_flip1,train
128354_flip1,train
131731_flip1,train
126499_flip1,train
145010_flip1,train
130273_flip1,train
124115_flip1,train
130259_flip1,train
126017_flip1,train
126497_flip1,train
144547_flip1,train
129782_flip1,train
137396_flip1,train
136011_flip1,train
131700_flip1,train
161167_flip1,train
122192_flip1,train
140732_flip1,train
144078_flip1,train
129325_flip1,train
135026_flip1,train
123695_flip1,train
137421_flip1,train
134555_flip1,train
136944_flip1,train
133575_flip1,train
145502_flip1,train
132691_flip1,train
127899_flip1,train
143094_flip1,train
132213_flip1,train
145499_flip1,train
121268_flip1,train
124119_flip1,train
108996_flip1,train
126467_flip1,train
100427_flip1,train
140729_flip1,train
104626_flip1,train
116993_flip1,train
114210_flip1,train
134075_flip1,train
131215_flip1,train
123655_flip1,train
128393_flip1,train
124104_flip1,train
131231_flip1,train
133166_flip1,train
137869_flip1,train
136473_flip1,train
134573_flip1,train
133626_flip1,train
134052_flip1,train
128395_flip1,train
124595_flip1,train
137389_flip1,train
121295_flip1,train
125517_flip1,train
129828_flip1,train
103204_flip1,train
133597_flip1,train
132190_flip1,train
122717_flip1,train
132214_flip1,train
134601_flip1,train
113265_flip1,train
143592_flip1,train
136969_flip1,train
134076_flip1,train
99475_flip1,train
117474_flip1,train
135027_flip1,train
126511_flip1,train
139787_flip1,train
135548_flip1,train
115637_flip1,train
133652_flip1,train
140251_flip1,train
107419_flip1,train
142643_flip1,train
128419_flip1,train
132172_flip1,train
105992_flip1,train
136457_flip1,train
138843_flip1,train
124592_flip1,train
118419_flip1,train
126936_flip1,train
145973_flip1,train
124109_flip1,train
127415_flip1,train
122698_flip1,train
121261_flip1,train
124568_flip1,train
136031_flip1,train
126972_flip1,train
128870_flip1,train
137863_flip1,train
120774_flip1,train
127461_flip1,train
123672_flip1,train
139799_flip1,train
133157_flip1,train
124091_flip1,train
138820_flip1,train
132229_flip1,train
144069_flip1,train
129323_flip1,train
135501_flip1,train
125542_flip1,train
134124_flip1,train
126481_flip1,train
114222_flip1,train
126951_flip1,train
126985_flip1,train
141691_flip1,train
122668_flip1,train
118482_flip1,train
116564_flip1,train
132635_flip1,train
135997_flip1,train
123640_flip1,train
127919_flip1,train
126939_flip1,train
145498_flip1,train
139307_flip1,train
144064_flip1,train
132152_flip1,train
130773_flip1,train
131722_flip1,train
120332_flip1,train
122266_flip1,train
127924_flip1,train
126943_flip1,train
127414_flip1,train
131691_flip1,train
140265_flip1,train
124144_flip1,train
139292_flip1,train
120298_flip1,train
132212_flip1,train
132180_flip1,train
136961_flip1,train
115640_flip1,train
131236_flip1,train
136503_flip1,train
133635_flip1,train
118895_flip1,train
126025_flip1,train
108513_flip1,train
122246_flip1,train
127416_flip1,train
126058_flip1,train
130267_flip1,train
128841_flip1,train
144542_flip1,train
132182_flip1,train
136963_flip1,train
87613_flip1,train
126998_flip1,train
124581_flip1,train
136970_flip1,train
121731_flip1,train
135505_flip1,train
108993_flip1,train
138344_flip1,train
132631_flip1,train
145014_flip1,train
121718_flip1,train
133625_flip1,train
135979_flip1,train
143595_flip1,train
133146_flip1,train
133624_flip1,train
130740_flip1,train
123185_flip1,train
120791_flip1,train
96942_flip1,train
133630_flip1,train
124603_flip1,train
123164_flip1,train
132223_flip1,train
128405_flip1,train
140269_flip1,train
137399_flip1,train
139290_flip1,train
132194_flip1,train
126468_flip1,train
122269_flip1,train
124620_flip1,train
142174_flip1,train
125036_flip1,train
133608_flip1,train
130746_flip1,train
140246_flip1,train
126487_flip1,train
140728_flip1,train
131259_flip1,train
116565_flip1,train
127926_flip1,train
130744_flip1,train
135070_flip1,train
127411_flip1,train
131724_flip1,train
122200_flip1,train
124128_flip1,train
122693_flip1,train
122224_flip1,train
141225_flip1,train
124567_flip1,train
135028_flip1,train
193960_flip1,train
132693_flip1,train
141690_flip1,train
120803_flip1,train
121795_flip1,train
97420_flip1,train
134566_flip1,train
123634_flip1,train
120292_flip1,train
132675_flip1,train
128371_flip1,train
130806_flip1,train
123639_flip1,train
127929_flip1,train
143112_flip1,train
127891_flip1,train
131727_flip1,train
123143_flip1,train
135072_flip1,train
130748_flip1,train
142649_flip1,train
121737_flip1,train
136013_flip1,train
194437_flip1,train
145009_flip1,train
126961_flip1,train
121271_flip1,train
132627_flip1,train
137918_flip1,train
131206_flip1,train
125516_flip1,train
142168_flip1,train
104629_flip1,train
88085_flip1,train
122244_flip1,train
120770_flip1,train
132150_flip1,train
87124_flip1,train
131247_flip1,train
127404_flip1,train
125518_flip1,train
132689_flip1,train
81438_flip1,train
123190_flip1,train
127449_flip1,train
133598_flip1,train
135558_flip1,train
144546_flip1,train
122682_flip1,train
141688_flip1,train
137867_flip1,train
135000_flip1,train
140731_flip1,train
128389_flip1,train
65743_flip1,train
135049_flip1,train
109905_flip1,train
136510_flip1,train
116089_flip1,train
135047_flip1,train
128391_flip1,train
128429_flip1,train
129319_flip1,train
136458_flip1,train
135032_flip1,train
118962_flip1,train
128883_flip1,train
135077_flip1,train
135065_flip1,train
163094_flip1,train
126515_flip1,train
164519_flip1,train
130782_flip1,train
133121_flip1,train
128845_flip1,train
140241_flip1,train
132628_flip1,train
117027_flip1,train
127473_flip1,train
125062_flip1,train
113270_flip1,train
127879_flip1,train
125509_flip1,train
121765_flip1,train
127471_flip1,train
134556_flip1,train
118485_flip1,train
132191_flip1,train
123160_flip1,train
139778_flip1,train
138816_flip1,train
144540_flip1,train
133162_flip1,train
126505_flip1,train
132699_flip1,train
126533_flip1,train
136937_flip1,train
130275_flip1,train
131734_flip1,train
123218_flip1,train
141210_flip1,train
103280_flip1,train
123220_flip1,train
131207_flip1,train
133650_flip1,train
123660_flip1,train
144541_flip1,train
139768_flip1,train
141206_flip1,train
134553_flip1,train
122267_flip1,train
119432_flip1,train
127427_flip1,train
180655_flip1,train
139788_flip1,train
133158_flip1,train
136470_flip1,train
121280_flip1,train
118421_flip1,train
133113_flip1,train
135983_flip1,train
123671_flip1,train
130271_flip1,train
117505_flip1,train
131732_flip1,train
122700_flip1,train
137910_flip1,train
130264_flip1,train
136488_flip1,train
181129_flip1,train
98993_flip1,train
135514_flip1,train
125080_flip1,train
125512_flip1,train
124135_flip1,train
133129_flip1,train
136940_flip1,train
133642_flip1,train
127888_flip1,train
116995_flip1,train
134091_flip1,train
141216_flip1,train
122237_flip1,train
164042_flip1,train
124607_flip1,train
128432_flip1,train
131714_flip1,train
134585_flip1,train
130262_flip1,train
124589_flip1,train
139298_flip1,train
126007_flip1,train
137866_flip1,train
65740_flip1,train
132227_flip1,train
128390_flip1,train
137892_flip1,train
126077_flip1,train
130321_flip1,train
129819_flip1,train
133171_flip1,train
134077_flip1,train
129358_flip1,train
133641_flip1,train
118961_flip1,train
138830_flip1,train
132667_flip1,train
139781_flip1,train
126550_flip1,train
161168_flip1,train
118423_flip1,train
125566_flip1,train
131717_flip1,train
132156_flip1,train
141694_flip1,train
133636_flip1,train
126980_flip1,train
131739_flip1,train
99468_flip1,train
134547_flip1,train
122704_flip1,train
126021_flip1,train
101854_flip1,train
133144_flip1,train
127405_flip1,train
124597_flip1,train
132211_flip1,train
117041_flip1,train
118953_flip1,train
133576_flip1,train
130769_flip1,train
120793_flip1,train
122218_flip1,train
131234_flip1,train
137443_flip1,train
136444_flip1,train
128346_flip1,train
129322_flip1,train
116088_flip1,train
122213_flip1,train
133133_flip1,train
123158_flip1,train
128835_flip1,train
134546_flip1,train
132218_flip1,train
135506_flip1,train
134565_flip1,train
126484_flip1,train
102325_flip1,train
126031_flip1,train
134094_flip1,train
116044_flip1,train
130733_flip1,train
136485_flip1,train
125541_flip1,train
135552_flip1,train
127932_flip1,train
142645_flip1,train
133627_flip1,train
116087_flip1,train
135030_flip1,train
137434_flip1,train
141689_flip1,train
143594_flip1,train
145504_flip1,train
121753_flip1,train
136924_flip1,train
139320_flip1,train
139792_flip1,train
131256_flip1,train
127934_flip1,train
124137_flip1,train
128869_flip1,train
116054_flip1,train
123142_flip1,train
126040_flip1,train
116991_flip1,train
137916_flip1,train
117030_flip1,train
128880_flip1,train
142166_flip1,train
93720_flip1,train
135521_flip1,train
124596_flip1,train
130306_flip1,train
132676_flip1,train
132168_flip1,train
127925_flip1,train
108994_flip1,train
121790_flip1,train
128378_flip1,train
131246_flip1,train
138839_flip1,train
128401_flip1,train
126011_flip1,train
124130_flip1,train
131205_flip1,train
119364_flip1,train
132623_flip1,train
134122_flip1,train
132638_flip1,train
132666_flip1,train
134557_flip1,train
124112_flip1,train
99000_flip1,train
138392_flip1,train
125057_flip1,train
125551_flip1,train
128848_flip1,train
120769_flip1,train
122686_flip1,train
106466_flip1,train
141196_flip1,train
131268_flip1,train
125035_flip1,train
144072_flip1,train
180653_flip1,train
129343_flip1,train
137390_flip1,train
134554_flip1,train
122240_flip1,train
128873_flip1,train
104151_flip1,train
128387_flip1,train
135034_flip1,train
123215_flip1,train
139297_flip1,train
131686_flip1,train
141699_flip1,train
65741_flip1,train
131736_flip1,train
103678_flip1,train
125992_flip1,train
125075_flip1,train
130299_flip1,train
127933_flip1,train
136919_flip1,train
120806_flip1,train
146924_flip1,train
123642_flip1,train
124614_flip1,train
179223_flip1,train
134589_flip1,train
117470_flip1,train
120773_flip1,train
133629_flip1,train
130265_flip1,train
117040_flip1,train
116992_flip1,train
123169_flip1,train
117467_flip1,train
136460_flip1,train
124110_flip1,train
132697_flip1,train
130777_flip1,train
125549_flip1,train
136506_flip1,train
136942_flip1,train
164044_flip1,train
137913_flip1,train
125543_flip1,train
21443_flip1,train
125532_flip1,train
124106_flip1,train
140263_flip1,train
120291_flip1,train
137413_flip1,train
119912_flip1,train
137873_flip1,train
136450_flip1,train
128828_flip1,train
135536_flip1,train
132161_flip1,train
129791_flip1,train
119426_flip1,train
138388_flip1,train
134126_flip1,train
128854_flip1,train
128885_flip1,train
121725_flip1,train
110382_flip1,train
127007_flip1,train
139764_flip1,train
19545_flip1,train
130774_flip1,train
117481_flip1,train
120794_flip1,train
129338_flip1,train
99476_flip1,train
129801_flip1,train
103753_flip1,train
100428_flip1,train
136933_flip1,train
145024_flip1,train
126997_flip1,train
133640_flip1,train
139766_flip1,train
142163_flip1,train
101851_flip1,train
129352_flip1,train
128363_flip1,train
135035_flip1,train
143596_flip1,train
163092_flip1,train
131684_flip1,train
132655_flip1,train
122712_flip1,train
129823_flip1,train
131708_flip1,train
122211_flip1,train
129349_flip1,train
124594_flip1,train
132196_flip1,train
129316_flip1,train
133127_flip1,train
109429_flip1,train
124142_flip1,train
131741_flip1,train
124565_flip1,train
137887_flip1,train
130766_flip1,train
136007_flip1,train
140726_flip1,train
175044_flip1,train
116058_flip1,train
96471_flip1,train
138866_flip1,train
126514_flip1,train
120269_flip1,train
121766_flip1,train
140736_flip1,train
135031_flip1,train
121288_flip1,train
163093_flip1,train
135531_flip1,train
181126_flip1,train
142170_flip1,train
136509_flip1,train
128377_flip1,train
135038_flip1,train
132647_flip1,train
107563_flip1,train
122742_flip1,train
130292_flip1,train
120296_flip1,train
135557_flip1,train
125071_flip1,train
119367_flip1,train
132163_flip1,train
140746_flip1,train
132173_flip1,train
119430_flip1,train
108480_flip1,train
125052_flip1,train
122210_flip1,train
121714_flip1,train
134085_flip1,train
140273_flip1,train
120796_flip1,train
126510_flip1,train
108039_flip1,train
122215_flip1,train
132166_flip1,train
145976_flip1,train
123693_flip1,train
137912_flip1,train
126994_flip1,train
127464_flip1,train
136499_flip1,train
128871_flip1,train
135540_flip1,train
97569_flip1,train
136931_flip1,train
135534_flip1,train
64795_flip1,train
129327_flip1,train
134599_flip1,train
134096_flip1,train
145016_flip1,train
134095_flip1,train
125553_flip1,train
144063_flip1,train
125065_flip1,train
127009_flip1,train
102730_flip1,train
140734_flip1,train
125068_flip1,train
194990_flip1,train
132183_flip1,train
137885_flip1,train
130734_flip1,train
145967_flip1,train
135537_flip1,train
137870_flip1,train
140262_flip1,train
121292_flip1,train
142646_flip1,train
97085_flip1,train
145978_flip1,train
126482_flip1,train
125547_flip1,train
131226_flip1,train
135515_flip1,train
141212_flip1,train
119370_flip1,train
125086_flip1,train
135511_flip1,train
145964_flip1,train
123661_flip1,train
133599_flip1,train
123617_flip1,train
138844_flip1,train
125600_flip1,train
116562_flip1,train
108514_flip1,train
143603_flip1,train
135522_flip1,train
180173_flip1,train
131203_flip1,train
125067_flip1,train
145017_flip1,train
124608_flip1,train
139794_flip1,train
144544_flip1,train
106945_flip1,train
135984_flip1,train
134109_flip1,train
127920_flip1,train
121738_flip1,train
124606_flip1,train
139765_flip1,train
116563_flip1,train
125985_flip1,train
130263_flip1,train
133167_flip1,train
131707_flip1,train
121745_flip1,train
129799_flip1,train
124578_flip1,train
129350_flip1,train
129347_flip1,train
121768_flip1,train
144984_flip1,train
195389_flip1,train
128409_flip1,train
126014_flip1,train
122714_flip1,train
135054_flip1,train
125515_flip1,train
120812_flip1,train
129792_flip1,train
131267_flip1,train
131228_flip1,train
135976_flip1,train
140739_flip1,train
136947_flip1,train
132159_flip1,train
140735_flip1,train
127894_flip1,train
117006_flip1,train
121771_flip1,train
127955_flip1,train
147395_flip1,train
134574_flip1,train
135066_flip1,train
194912_flip1,train
136918_flip1,train
129314_flip1,train
120792_flip1,train
121244_flip1,train
126480_flip1,train
134525_flip1,train
140256_flip1,train
133155_flip1,train
102330_flip1,train
133154_flip1,train
133100_flip1,train
120788_flip1,train
140272_flip1,train
134116_flip1,train
141700_flip1,train
128843_flip1,train
121254_flip1,train
134118_flip1,train
131252_flip1,train
140743_flip1,train
121744_flip1,train
118894_flip1,train
99473_flip1,train
136016_flip1,train
138371_flip1,train
127457_flip1,train
141685_flip1,train
127959_flip1,train
131752_flip1,train
132679_flip1,train
130254_flip1,train
141701_flip1,train
123172_flip1,train
138341_flip1,train
118484_flip1,train
131223_flip1,train
136496_flip1,train
137442_flip1,train
135058_flip1,train
126963_flip1,train
132656_flip1,train
131725_flip1,train
145012_flip1,train
144077_flip1,train
128392_flip1,train
137897_flip1,train
120818_flip1,train
124604_flip1,train
127409_flip1,train
128397_flip1,train
143119_flip1,train
74154_flip1,train
125554_flip1,train
143115_flip1,train
125563_flip1,train
132668_flip1,train
134049_flip1,train
129315_flip1,train
127958_flip1,train
74629_flip1,train
129822_flip1,train
132637_flip1,train
105103_flip1,train
128349_flip1,train
124087_flip1,train
131213_flip1,train
141215_flip1,train
133638_flip1,train
122684_flip1,train
140261_flip1,train
133604_flip1,train
128433_flip1,train
128863_flip1,train
121762_flip1,train
117946_flip1,train
140274_flip1,train
124598_flip1,train
133124_flip1,train
123669_flip1,train
103679_flip1,train
131210_flip1,train
146439_flip1,train
136464_flip1,train
88560_flip1,train
125039_flip1,train
135019_flip1,train
145493_flip1,train
131696_flip1,train
126463_flip1,train
137915_flip1,train
131253_flip1,train
134093_flip1,train
137445_flip1,train
126496_flip1,train
87600_flip1,train
137871_flip1,train
115167_flip1,train
121792_flip1,train
124113_flip1,train
134079_flip1,train
109903_flip1,train
124117_flip1,train
130764_flip1,train
195390_flip1,train
135990_flip1,train
129342_flip1,train
138337_flip1,train
127921_flip1,train
139295_flip1,train
139294_flip1,train
123666_flip1,train
143601_flip1,train
132198_flip1,train
139798_flip1,train
126512_flip1,train
142648_flip1,train
130316_flip1,train
128370_flip1,train
133649_flip1,train
131218_flip1,train
132157_flip1,train
136493_flip1,train
133152_flip1,train
132216_flip1,train
132217_flip1,train
132158_flip1,train
126982_flip1,train
125529_flip1,train
145966_flip1,train
137408_flip1,train
119842_flip1,train
121767_flip1,train
125087_flip1,train
123179_flip1,train
121264_flip1,train
116997_flip1,train
102727_flip1,train
117985_flip1,train
133172_flip1,train
127452_flip1,train
129345_flip1,train
17167_flip1,train
121754_flip1,train
136024_flip1,train
118418_flip1,train
132626_flip1,train
134087_flip1,train
124616_flip1,train
115106_flip1,train
119366_flip1,train
133138_flip1,train
129356_flip1,train
116056_flip1,train
123171_flip1,train
179697_flip1,train
114215_flip1,train
144070_flip1,train
120311_flip1,train
132670_flip1,train
132632_flip1,train
133123_flip1,train
131747_flip1,train
143586_flip1,train
163568_flip1,train
134113_flip1,train
134088_flip1,train
111375_flip1,train
120314_flip1,train
120297_flip1,train
127483_flip1,train
124088_flip1,train
117469_flip1,train
145029_flip1,train
124599_flip1,train
127432_flip1,train
130280_flip1,train
145971_flip1,train
60988_flip1,train
136010_flip1,train
123192_flip1,train
129317_flip1,train
140245_flip1,train
125561_flip1,train
133145_flip1,train
131248_flip1,train
138368_flip1,train
130315_flip1,train
137422_flip1,train
117466_flip1,train
125562_flip1,train
106469_flip1,train
125565_flip1,train
135520_flip1,train
127403_flip1,train
132678_flip1,train
131746_flip1,train
126954_flip1,train
106941_flip1,train
122268_flip1,train
136486_flip1,train
126987_flip1,train
126990_flip1,train
136946_flip1,train
135500_flip1,train
122247_flip1,train
130266_flip1,train
129783_flip1,train
119845_flip1,train
125053_flip1,train
125038_flip1,train
118890_flip1,train
135068_flip1,train
136497_flip1,train
122219_flip1,train
133596_flip1,train
123197_flip1,train
124120_flip1,train
131745_flip1,train
123155_flip1,train
135516_flip1,train
102805_flip1,train
138345_flip1,train
123141_flip1,train
117959_flip1,train
119436_flip1,train
136508_flip1,train
127410_flip1,train
140748_flip1,train
164520_flip1,train
123188_flip1,train
126459_flip1,train
133156_flip1,train
142176_flip1,train
139314_flip1,train
130742_flip1,train
142647_flip1,train
130317_flip1,train
144549_flip1,train
138364_flip1,train
127413_flip1,train
120845_flip1,train
130741_flip1,train
127451_flip1,train
134111_flip1,train
169223_flip1,train
136498_flip1,train
130261_flip1,train
126937_flip1,train
122696_flip1,train
118417_flip1,train
109431_flip1,train
131217_flip1,train
133602_flip1,train
138358_flip1,train
142652_flip1,train
130783_flip1,train
141207_flip1,train
132220_flip1,train
146926_flip1,train
124586_flip1,train
126493_flip1,train
134100_flip1,train
116531_flip1,train
135553_flip1,train
125056_flip1,train
99950_flip1,train
129845_flip1,train
135039_flip1,train
104229_flip1,train
99952_flip1,train
134070_flip1,train
130295_flip1,train
194436_flip1,train
135503_flip1,train
134114_flip1,train
137440_flip1,train
133168_flip1,train
134050_flip1,train
135975_flip1,train
136490_flip1,train
138862_flip1,train
132200_flip1,train
116553_flip1,train
123658_flip1,train
96946_flip1,train
134110_flip1,train
135986_flip1,train
138840_flip1,train
145486_flip1,train
121262_flip1,train
135519_flip1,train
130303_flip1,train
139293_flip1,train
129794_flip1,train
164518_flip1,train
129827_flip1,train
127458_flip1,train
138347_flip1,train
133102_flip1,train
141224_flip1,train
135517_flip1,train
145013_flip1,train
119409_flip1,train
123645_flip1,train
134115_flip1,train
135074_flip1,train
134123_flip1,train
101374_flip1,train
128376_flip1,train
136962_flip1,train
124092_flip1,train
124105_flip1,train
143114_flip1,train
133637_flip1,train
164041_flip1,train
130776_flip1,train
134120_flip1,train
136445_flip1,train
105046_flip1,train
135549_flip1,train
134121_flip1,train
147397_flip1,train
128360_flip1,train
123167_flip1,train
124114_flip1,train
131266_flip1,train
129339_flip1,train
135998_flip1,train
134524_flip1,train
131204_flip1,train
137397_flip1,train
138352_flip1,train
123176_flip1,train
134600_flip1,train
140270_flip1,train
124612_flip1,train
129321_flip1,train
131721_flip1,train
125546_flip1,train
120819_flip1,train
137890_flip1,train
134580_flip1,train
136028_flip1,train
133646_flip1,train
105101_flip1,train
123214_flip1,train
135048_flip1,train
128358_flip1,train
65744_flip1,train
133622_flip1,train
131679_flip1,train
131224_flip1,train
121770_flip1,train
128879_flip1,train
126004_flip1,train
127459_flip1,train
131720_flip1,train
131735_flip2,train
136029_flip2,train
120805_flip2,train
136027_flip2,train
144548_flip2,train
115579_flip2,train
126490_flip2,train
127482_flip2,train
100425_flip2,train
128832_flip2,train
122687_flip2,train
120786_flip2,train
120768_flip2,train
135025_flip2,train
119822_flip2,train
106942_flip2,train
88088_flip2,train
105996_flip2,train
134568_flip2,train
129328_flip2,train
129785_flip2,train
131738_flip2,train
121278_flip2,train
108956_flip2,train
123217_flip2,train
140742_flip2,train
120815_flip2,train
140745_flip2,train
117957_flip2,train
117029_flip2,train
127443_flip2,train
146923_flip2,train
128876_flip2,train
76678_flip2,train
122716_flip2,train
123168_flip2,train
117028_flip2,train
108953_flip2,train
126483_flip2,train
128365_flip2,train
129789_flip2,train
120780_flip2,train
142173_flip2,train
136008_flip2,train
121245_flip2,train
132650_flip2,train
137872_flip2,train
137889_flip2,train
117511_flip2,train
143122_flip2,train
125055_flip2,train
127472_flip2,train
131683_flip2,train
133584_flip2,train
138365_flip2,train
135550_flip2,train
139299_flip2,train
138359_flip2,train
131263_flip2,train
138846_flip2,train
133618_flip2,train
133616_flip2,train
141221_flip2,train
141219_flip2,train
133639_flip2,train
87534_flip2,train
103755_flip2,train
128864_flip2,train
125083_flip2,train
123653_flip2,train
113263_flip2,train
129841_flip2,train
120767_flip2,train
125091_flip2,train
131214_flip2,train
139315_flip2,train
127429_flip2,train
133136_flip2,train
16692_flip2,train
134562_flip2,train
125070_flip2,train
129784_flip2,train
123635_flip2,train
129824_flip2,train
133615_flip2,train
125559_flip2,train
121263_flip2,train
105047_flip2,train
133139_flip2,train
136923_flip2,train
138349_flip2,train
124618_flip2,train
140244_flip2,train
60987_flip2,train
99948_flip2,train
124132_flip2,train
126008_flip2,train
138815_flip2,train
137878_flip2,train
135543_flip2,train
123667_flip2,train
126464_flip2,train
126921_flip2,train
121266_flip2,train
126039_flip2,train
130781_flip2,train
132221_flip2,train
106946_flip2,train
133148_flip2,train
87126_flip2,train
120315_flip2,train
124147_flip2,train
72729_flip2,train
138817_flip2,train
130258_flip2,train
117507_flip2,train
131753_flip2,train
125530_flip2,train
135083_flip2,train
130753_flip2,train
129816_flip2,train
124093_flip2,train
105521_flip2,train
115165_flip2,train
124145_flip2,train
115161_flip2,train
132665_flip2,train
145484_flip2,train
145021_flip2,train
134571_flip2,train
135040_flip2,train
129840_flip2,train
126938_flip2,train
144075_flip2,train
142164_flip2,train
118422_flip2,train
103279_flip2,train
130260_flip2,train
145492_flip2,train
141686_flip2,train
116994_flip2,train
142160_flip2,train
139779_flip2,train
131723_flip2,train
125079_flip2,train
137888_flip2,train
121740_flip2,train
123180_flip2,train
143111_flip2,train
106471_flip2,train
138394_flip2,train
131740_flip2,train
131261_flip2,train
121320_flip2,train
80952_flip2,train
143597_flip2,train
140727_flip2,train
130738_flip2,train
127957_flip2,train
137437_flip2,train
128852_flip2,train
126010_flip2,train
194991_flip2,train
127008_flip2,train
126956_flip2,train
131728_flip2,train
144066_flip2,train
107418_flip2,train
132702_flip2,train
132683_flip2,train
129831_flip2,train
130743_flip2,train
132164_flip2,train
132181_flip2,train
138346_flip2,train
134576_flip2,train
120844_flip2,train
132634_flip2,train
132681_flip2,train
142642_flip2,train
120814_flip2,train
127440_flip2,train
129308_flip2,train
126996_flip2,train
105522_flip2,train
122243_flip2,train
123691_flip2,train
131701_flip2,train
126479_flip2,train
145965_flip2,train
127883_flip2,train
136938_flip2,train
132203_flip2,train
130739_flip2,train
132151_flip2,train
135043_flip2,train
133147_flip2,train
138370_flip2,train
136939_flip2,train
107420_flip2,train
140260_flip2,train
104228_flip2,train
144533_flip2,train
143125_flip2,train
98521_flip2,train
129318_flip2,train
124580_flip2,train
115166_flip2,train
135969_flip2,train
128833_flip2,train
124621_flip2,train
123618_flip2,train
122270_flip2,train
130290_flip2,train
102254_flip2,train
126935_flip2,train
129796_flip2,train
180654_flip2,train
128431_flip2,train
133135_flip2,train
126520_flip2,train
138832_flip2,train
119839_flip2,train
129348_flip2,train
121265_flip2,train
123166_flip2,train
123643_flip2,train
132701_flip2,train
137441_flip2,train
145957_flip2,train
132657_flip2,train
120329_flip2,train
134586_flip2,train
127438_flip2,train
123652_flip2,train
94194_flip2,train
118896_flip2,train
137410_flip2,train
125538_flip2,train
116996_flip2,train
102803_flip2,train
139785_flip2,train
114220_flip2,train
121746_flip2,train
137884_flip2,train
128906_flip2,train
128403_flip2,train
130768_flip2,train
135071_flip2,train
134550_flip2,train
117949_flip2,train
126024_flip2,train
132177_flip2,train
127420_flip2,train
126502_flip2,train
121242_flip2,train
128368_flip2,train
126006_flip2,train
101378_flip2,train
120289_flip2,train
139313_flip2,train
196338_flip2,train
194914_flip2,train
121741_flip2,train
133614_flip2,train
126036_flip2,train
139767_flip2,train
125552_flip2,train
116055_flip2,train
140741_flip2,train
164994_flip2,train
128875_flip2,train
133633_flip2,train
127918_flip2,train
132685_flip2,train
