,set
127005_flip1,train
96094_flip1,train
141181_flip1,train
126988_flip1,train
85591_flip1,train
146922_flip1,train
126526_flip1,train
119402_flip1,train
126970_flip1,train
123204_flip1,train
128366_flip1,train
93206_flip1,train
163569_flip1,train
123613_flip1,train
131752_flip1,train
135087_flip1,train
121269_flip1,train
152108_flip1,train
120858_flip1,train
136469_flip1,train
135509_flip1,train
178280_flip1,train
106519_flip1,train
122657_flip1,train
126983_flip1,train
195942_flip1,train
145000_flip1,train
115645_flip1,train
114068_flip1,train
86624_flip1,train
151663_flip1,train
120814_flip1,train
98909_flip1,train
107463_flip1,train
124093_flip1,train
136016_flip1,train
147871_flip1,train
84301_flip1,train
118419_flip1,train
143603_flip1,train
95146_flip1,train
80951_flip1,train
114696_flip1,train
102193_flip1,train
116541_flip1,train
125076_flip1,train
135069_flip1,train
72761_flip1,train
99475_flip1,train
99474_flip1,train
126930_flip1,train
142175_flip1,train
129330_flip1,train
113725_flip1,train
19541_flip1,train
146152_flip1,train
135045_flip1,train
133123_flip1,train
125990_flip1,train
151196_flip1,train
86192_flip1,train
145500_flip1,train
120812_flip1,train
25740_flip1,train
190279_flip1,train
113223_flip1,train
106112_flip1,train
134165_flip1,train
129819_flip1,train
120809_flip1,train
108886_flip1,train
125042_flip1,train
122693_flip1,train
119862_flip1,train
96092_flip1,train
134113_flip1,train
144041_flip1,train
138821_flip1,train
141189_flip1,train
82866_flip1,train
127400_flip1,train
134058_flip1,train
125513_flip1,train
108991_flip1,train
134133_flip1,train
127452_flip1,train
132178_flip1,train
114166_flip1,train
151662_flip1,train
130801_flip1,train
117406_flip1,train
145479_flip1,train
143574_flip1,train
112194_flip1,train
95038_flip1,train
27640_flip1,train
119831_flip1,train
112253_flip1,train
135589_flip1,train
83694_flip1,train
127010_flip1,train
129786_flip1,train
117490_flip1,train
89973_flip1,train
119400_flip1,train
169223_flip1,train
120843_flip1,train
142173_flip1,train
141194_flip1,train
112730_flip1,train
108481_flip1,train
122660_flip1,train
88074_flip1,train
83345_flip1,train
99869_flip1,train
116598_flip1,train
66695_flip1,train
127937_flip1,train
124151_flip1,train
123144_flip1,train
132638_flip1,train
113724_flip1,train
117962_flip1,train
152615_flip1,train
127879_flip1,train
136508_flip1,train
126020_flip1,train
119412_flip1,train
102707_flip1,train
122695_flip1,train
145676_flip1,train
124615_flip1,train
139284_flip1,train
123157_flip1,train
131747_flip1,train
73234_flip1,train
81424_flip1,train
140739_flip1,train
141699_flip1,train
121751_flip1,train
176852_flip1,train
69073_flip1,train
100900_flip1,train
151654_flip1,train
127882_flip1,train
99811_flip1,train
131217_flip1,train
181130_flip1,train
117001_flip1,train
105160_flip1,train
100338_flip1,train
108413_flip1,train
101743_flip1,train
120807_flip1,train
102184_flip1,train
117519_flip1,train
98476_flip1,train
122686_flip1,train
95989_flip1,train
86149_flip1,train
134517_flip1,train
136025_flip1,train
103186_flip1,train
145951_flip1,train
118010_flip1,train
141224_flip1,train
128387_flip1,train
132703_flip1,train
129795_flip1,train
99809_flip1,train
196341_flip1,train
143126_flip1,train
144079_flip1,train
134546_flip1,train
82398_flip1,train
114096_flip1,train
126551_flip1,train
95142_flip1,train
172647_flip1,train
134097_flip1,train
130289_flip1,train
123219_flip1,train
143109_flip1,train
135557_flip1,train
126484_flip1,train
117403_flip1,train
111303_flip1,train
123135_flip1,train
139310_flip1,train
115648_flip1,train
123136_flip1,train
136425_flip1,train
116554_flip1,train
132688_flip1,train
127007_flip1,train
149269_flip1,train
121741_flip1,train
129847_flip1,train
102803_flip1,train
95145_flip1,train
144736_flip1,train
173521_flip1,train
85724_flip1,train
132164_flip1,train
79050_flip1,train
104231_flip1,train
142151_flip1,train
137893_flip1,train
120343_flip1,train
169698_flip1,train
133649_flip1,train
129384_flip1,train
134595_flip1,train
125107_flip1,train
120288_flip1,train
128385_flip1,train
82383_flip1,train
138829_flip1,train
134114_flip1,train
142619_flip1,train
164992_flip1,train
114065_flip1,train
121738_flip1,train
132231_flip1,train
198239_flip1,train
86490_flip1,train
99389_flip1,train
100762_flip1,train
132211_flip1,train
133568_flip1,train
124579_flip1,train
117956_flip1,train
119434_flip1,train
103676_flip1,train
146900_flip1,train
136034_flip1,train
135118_flip1,train
139321_flip1,train
70503_flip1,train
142141_flip1,train
142633_flip1,train
105638_flip1,train
123670_flip1,train
122664_flip1,train
85725_flip1,train
123217_flip1,train
78575_flip1,train
139306_flip1,train
117522_flip1,train
122192_flip1,train
119847_flip1,train
118963_flip1,train
141200_flip1,train
102805_flip1,train
115541_flip1,train
138340_flip1,train
130290_flip1,train
133143_flip1,train
119416_flip1,train
142608_flip1,train
135008_flip1,train
87124_flip1,train
149267_flip1,train
70979_flip1,train
126490_flip1,train
141205_flip1,train
153570_flip1,train
120781_flip1,train
127440_flip1,train
100767_flip1,train
120364_flip1,train
124606_flip1,train
154525_flip1,train
120338_flip1,train
94194_flip1,train
125085_flip1,train
147842_flip1,train
20017_flip1,train
131741_flip1,train
95103_flip1,train
136455_flip1,train
72402_flip1,train
70970_flip1,train
195860_flip1,train
116458_flip1,train
130301_flip1,train
128377_flip1,train
118486_flip1,train
104685_flip1,train
123618_flip1,train
117969_flip1,train
28594_flip1,train
143564_flip1,train
107991_flip1,train
124110_flip1,train
96469_flip1,train
100423_flip1,train
129805_flip1,train
74184_flip1,train
127410_flip1,train
167326_flip1,train
118355_flip1,train
118936_flip1,train
128361_flip1,train
130291_flip1,train
171598_flip1,train
143584_flip1,train
151158_flip1,train
171141_flip1,train
122207_flip1,train
84293_flip1,train
86673_flip1,train
118452_flip1,train
138845_flip1,train
104629_flip1,train
145015_flip1,train
131205_flip1,train
105637_flip1,train
140245_flip1,train
124099_flip1,train
82850_flip1,train
20971_flip1,train
26690_flip1,train
109407_flip1,train
131673_flip1,train
87615_flip1,train
101853_flip1,train
108004_flip1,train
136448_flip1,train
196337_flip1,train
123185_flip1,train
134556_flip1,train
83805_flip1,train
122189_flip1,train
196418_flip1,train
124152_flip1,train
176349_flip1,train
134087_flip1,train
135549_flip1,train
133598_flip1,train
126494_flip1,train
141216_flip1,train
122222_flip1,train
107534_flip1,train
18119_flip1,train
132628_flip1,train
180653_flip1,train
103236_flip1,train
116028_flip1,train
86182_flip1,train
102727_flip1,train
133633_flip1,train
83810_flip1,train
118446_flip1,train
133153_flip1,train
114695_flip1,train
83222_flip1,train
126959_flip1,train
76678_flip1,train
153087_flip1,train
133161_flip1,train
132172_flip1,train
120330_flip1,train
126934_flip1,train
132662_flip1,train
127443_flip1,train
130748_flip1,train
125974_flip1,train
117494_flip1,train
135559_flip1,train
133145_flip1,train
27641_flip1,train
129789_flip1,train
85244_flip1,train
144038_flip1,train
127433_flip1,train
141188_flip1,train
118902_flip1,train
122221_flip1,train
104618_flip1,train
117466_flip1,train
126008_flip1,train
121265_flip1,train
128334_flip1,train
147377_flip1,train
147841_flip1,train
134515_flip1,train
118425_flip1,train
145023_flip1,train
60988_flip1,train
115636_flip1,train
95516_flip1,train
178279_flip1,train
125109_flip1,train
123691_flip1,train
115642_flip1,train
124107_flip1,train
121313_flip1,train
122260_flip1,train
125067_flip1,train
101236_flip1,train
115621_flip1,train
106583_flip1,train
127875_flip1,train
108368_flip1,train
125489_flip1,train
145470_flip1,train
123660_flip1,train
104573_flip1,train
116069_flip1,train
146901_flip1,train
93721_flip1,train
130269_flip1,train
137883_flip1,train
142162_flip1,train
87098_flip1,train
122210_flip1,train
107890_flip1,train
144512_flip1,train
115152_flip1,train
140722_flip1,train
145493_flip1,train
126529_flip1,train
116565_flip1,train
106587_flip1,train
154518_flip1,train
103745_flip1,train
121735_flip1,train
173520_flip1,train
87133_flip1,train
20495_flip1,train
133647_flip1,train
86198_flip1,train
73680_flip1,train
124104_flip1,train
94562_flip1,train
143087_flip1,train
18117_flip1,train
111304_flip1,train
153569_flip1,train
128899_flip1,train
125102_flip1,train
133607_flip1,train
123156_flip1,train
182079_flip1,train
103196_flip1,train
120360_flip1,train
134068_flip1,train
174447_flip1,train
129850_flip1,train
77513_flip1,train
120847_flip1,train
141187_flip1,train
126936_flip1,train
139782_flip1,train
133115_flip1,train
164518_flip1,train
134110_flip1,train
184927_flip1,train
105158_flip1,train
123192_flip1,train
136021_flip1,train
136914_flip1,train
134559_flip1,train
127909_flip1,train
126445_flip1,train
127898_flip1,train
133173_flip1,train
110354_flip1,train
134083_flip1,train
108039_flip1,train
125037_flip1,train
97524_flip1,train
111375_flip1,train
125564_flip1,train
105612_flip1,train
128850_flip1,train
132624_flip1,train
118964_flip1,train
154046_flip1,train
138342_flip1,train
139287_flip1,train
164519_flip1,train
129364_flip1,train
118466_flip1,train
82380_flip1,train
119911_flip1,train
108420_flip1,train
120309_flip1,train
127002_flip1,train
109835_flip1,train
116089_flip1,train
131245_flip1,train
133105_flip1,train
115505_flip1,train
107458_flip1,train
94192_flip1,train
139776_flip1,train
130302_flip1,train
109884_flip1,train
102669_flip1,train
118481_flip1,train
82397_flip1,train
144014_flip1,train
71915_flip1,train
96940_flip1,train
118959_flip1,train
143108_flip1,train
133093_flip1,train
126525_flip1,train
93136_flip1,train
122737_flip1,train
195386_flip1,train
97418_flip1,train
178275_flip1,train
130779_flip1,train
128400_flip1,train
139307_flip1,train
194435_flip1,train
133117_flip1,train
86623_flip1,train
81425_flip1,train
123609_flip1,train
127936_flip1,train
20493_flip1,train
85245_flip1,train
134569_flip1,train
70502_flip1,train
107459_flip1,train
126534_flip1,train
87599_flip1,train
119841_flip1,train
120806_flip1,train
128876_flip1,train
130744_flip1,train
142634_flip1,train
88013_flip1,train
139283_flip1,train
51003_flip1,train
125982_flip1,train
104186_flip1,train
128349_flip1,train
126530_flip1,train
116933_flip1,train
84283_flip1,train
99861_flip1,train
117517_flip1,train
134563_flip1,train
99864_flip1,train
120327_flip1,train
136035_flip1,train
150227_flip1,train
52902_flip1,train
127949_flip1,train
197766_flip1,train
134590_flip1,train
119820_flip1,train
65742_flip1,train
100344_flip1,train
130885_flip1,train
122696_flip1,train
98438_flip1,train
133154_flip1,train
114167_flip1,train
132226_flip1,train
178749_flip1,train
124600_flip1,train
129382_flip1,train
145955_flip1,train
107471_flip1,train
101849_flip1,train
123200_flip1,train
123650_flip1,train
86180_flip1,train
129826_flip1,train
113271_flip1,train
124634_flip1,train
68598_flip1,train
51478_flip1,train
81902_flip1,train
138390_flip1,train
119886_flip1,train
96098_flip1,train
116992_flip1,train
88089_flip1,train
118474_flip1,train
97962_flip1,train
135959_flip1,train
140728_flip1,train
136454_flip1,train
154995_flip1,train
113623_flip1,train
125600_flip1,train
122234_flip1,train
129318_flip1,train
152584_flip1,train
142614_flip1,train
143118_flip1,train
138353_flip1,train
126488_flip1,train
136496_flip1,train
126459_flip1,train
135068_flip1,train
105162_flip1,train
149268_flip1,train
99476_flip1,train
125560_flip1,train
148346_flip1,train
131685_flip1,train
116583_flip1,train
83697_flip1,train
87602_flip1,train
102328_flip1,train
105133_flip1,train
140234_flip1,train
100849_flip1,train
134580_flip1,train
115011_flip1,train
118477_flip1,train
105570_flip1,train
135057_flip1,train
179698_flip1,train
143111_flip1,train
116577_flip1,train
110828_flip1,train
143097_flip1,train
117965_flip1,train
134117_flip1,train
136466_flip1,train
124114_flip1,train
178755_flip1,train
152142_flip1,train
114062_flip1,train
135089_flip1,train
99388_flip1,train
143539_flip1,train
135088_flip1,train
101707_flip1,train
108880_flip1,train
139309_flip1,train
153572_flip1,train
27165_flip1,train
152126_flip1,train
117057_flip1,train
130773_flip1,train
96567_flip1,train
159744_flip1,train
125108_flip1,train
103711_flip1,train
113116_flip1,train
129848_flip1,train
123663_flip1,train
127412_flip1,train
141693_flip1,train
133638_flip1,train
70977_flip1,train
148540_flip1,train
133098_flip1,train
124144_flip1,train
100806_flip1,train
126919_flip1,train
173997_flip1,train
133113_flip1,train
122691_flip1,train
19069_flip1,train
109432_flip1,train
159269_flip1,train
119419_flip1,train
137439_flip1,train
107990_flip1,train
68599_flip1,train
121719_flip1,train
120817_flip1,train
121753_flip1,train
131755_flip1,train
127953_flip1,train
144517_flip1,train
129831_flip1,train
134571_flip1,train
143082_flip1,train
98913_flip1,train
133594_flip1,train
125093_flip1,train
124165_flip1,train
104100_flip1,train
95622_flip1,train
131735_flip1,train
106988_flip1,train
95041_flip1,train
114197_flip1,train
88086_flip1,train
121322_flip1,train
133604_flip1,train
107467_flip1,train
127917_flip1,train
141663_flip1,train
100377_flip1,train
125519_flip1,train
137443_flip1,train
118898_flip1,train
117501_flip1,train
18595_flip1,train
119421_flip1,train
133593_flip1,train
120319_flip1,train
112661_flip1,train
175871_flip1,train
124156_flip1,train
132657_flip1,train
140714_flip1,train
129792_flip1,train
147846_flip1,train
98860_flip1,train
144541_flip1,train
144543_flip1,train
126076_flip1,train
83349_flip1,train
137910_flip1,train
82855_flip1,train
142628_flip1,train
110827_flip1,train
180173_flip1,train
124620_flip1,train
114157_flip1,train
174446_flip1,train
104663_flip1,train
132664_flip1,train
134553_flip1,train
144049_flip1,train
108003_flip1,train
135976_flip1,train
134545_flip1,train
135993_flip1,train
176822_flip1,train
165947_flip1,train
146433_flip1,train
130316_flip1,train
84287_flip1,train
97994_flip1,train
84296_flip1,train
126517_flip1,train
127891_flip1,train
128836_flip1,train
147099_flip1,train
127446_flip1,train
82872_flip1,train
178753_flip1,train
121797_flip1,train
96093_flip1,train
122227_flip1,train
129352_flip1,train
132681_flip1,train
88552_flip1,train
105639_flip1,train
115032_flip1,train
130778_flip1,train
115620_flip1,train
145020_flip1,train
81915_flip1,train
122199_flip1,train
144527_flip1,train
82743_flip1,train
146438_flip1,train
107058_flip1,train
134591_flip1,train
122225_flip1,train
134059_flip1,train
134139_flip1,train
135500_flip1,train
128363_flip1,train
84760_flip1,train
99380_flip1,train
152622_flip1,train
135550_flip1,train
135026_flip1,train
84288_flip1,train
139318_flip1,train
115106_flip1,train
118001_flip1,train
124153_flip1,train
101709_flip1,train
83339_flip1,train
117044_flip1,train
139758_flip1,train
89008_flip1,train
125064_flip1,train
117529_flip1,train
107940_flip1,train
82390_flip1,train
130275_flip1,train
135054_flip1,train
74154_flip1,train
105609_flip1,train
142157_flip1,train
88958_flip1,train
87139_flip1,train
162118_flip1,train
101761_flip1,train
103143_flip1,train
116059_flip1,train
83324_flip1,train
139308_flip1,train
121271_flip1,train
143094_flip1,train
72759_flip1,train
103201_flip1,train
143113_flip1,train
86179_flip1,train
95147_flip1,train
117968_flip1,train
121270_flip1,train
196812_flip1,train
124591_flip1,train
124593_flip1,train
134126_flip1,train
136033_flip1,train
112668_flip1,train
133146_flip1,train
127897_flip1,train
118962_flip1,train
21444_flip1,train
109430_flip1,train
141695_flip1,train
144488_flip1,train
118912_flip1,train
51953_flip1,train
126528_flip1,train
94565_flip1,train
130329_flip1,train
115509_flip1,train
89024_flip1,train
128336_flip1,train
66697_flip1,train
109358_flip1,train
134529_flip1,train
85112_flip1,train
131222_flip1,train
164042_flip1,train
126043_flip1,train
83333_flip1,train
99872_flip1,train
175045_flip1,train
174920_flip1,train
84773_flip1,train
104661_flip1,train
137398_flip1,train
119373_flip1,train
103678_flip1,train
118901_flip1,train
123655_flip1,train
102237_flip1,train
85227_flip1,train
131247_flip1,train
136423_flip1,train
139794_flip1,train
105573_flip1,train
119365_flip1,train
87132_flip1,train
104143_flip1,train
102324_flip1,train
132170_flip1,train
129354_flip1,train
178273_flip1,train
144048_flip1,train
161167_flip1,train
118961_flip1,train
135505_flip1,train
120314_flip1,train
106559_flip1,train
87142_flip1,train
105613_flip1,train
138359_flip1,train
104627_flip1,train
105572_flip1,train
212995_flip1,train
100817_flip1,train
117502_flip1,train
95515_flip1,train
147844_flip1,train
87128_flip1,train
80953_flip1,train
131699_flip1,train
99337_flip1,train
105991_flip1,train
211091_flip1,train
170177_flip1,train
126977_flip1,train
119410_flip1,train
84751_flip1,train
130252_flip1,train
126464_flip1,train
138368_flip1,train
118910_flip1,train
102325_flip1,train
126996_flip1,train
95990_flip1,train
132154_flip1,train
121766_flip1,train
82858_flip1,train
135084_flip1,train
106943_flip1,train
107943_flip1,train
117478_flip1,train
119852_flip1,train
102255_flip1,train
125521_flip1,train
148539_flip1,train
139315_flip1,train
112670_flip1,train
118941_flip1,train
88524_flip1,train
98950_flip1,train
116576_flip1,train
170643_flip1,train
140268_flip1,train
126926_flip1,train
101293_flip1,train
132181_flip1,train
136039_flip1,train
132176_flip1,train
117007_flip1,train
82379_flip1,train
101295_flip1,train
174921_flip1,train
107469_flip1,train
115538_flip1,train
132702_flip1,train
124611_flip1,train
130726_flip1,train
139789_flip1,train
128422_flip1,train
130782_flip1,train
131262_flip1,train
136506_flip1,train
154517_flip1,train
177773_flip1,train
106588_flip1,train
130300_flip1,train
100808_flip1,train
133664_flip1,train
128843_flip1,train
130326_flip1,train
120344_flip1,train
128409_flip1,train
151199_flip1,train
98912_flip1,train
124628_flip1,train
143116_flip1,train
113680_flip1,train
123158_flip1,train
132671_flip1,train
126998_flip1,train
122233_flip1,train
83822_flip1,train
131705_flip1,train
175044_flip1,train
127384_flip1,train
136473_flip1,train
70496_flip1,train
122671_flip1,train
125555_flip1,train
131251_flip1,train
117071_flip1,train
143088_flip1,train
146151_flip1,train
211094_flip1,train
173046_flip1,train
121279_flip1,train
131201_flip1,train
126441_flip1,train
141686_flip1,train
106083_flip1,train
94198_flip1,train
77989_flip1,train
124635_flip1,train
118455_flip1,train
150696_flip1,train
90425_flip1,train
165945_flip1,train
122251_flip1,train
77990_flip1,train
98914_flip1,train
108409_flip1,train
125058_flip1,train
167796_flip1,train
147595_flip1,train
130306_flip1,train
97998_flip1,train
108461_flip1,train
109840_flip1,train
121260_flip1,train
145675_flip1,train
126518_flip1,train
173125_flip1,train
71454_flip1,train
130259_flip1,train
87576_flip1,train
129320_flip1,train
88078_flip1,train
49102_flip1,train
86670_flip1,train
135471_flip1,train
128860_flip1,train
133096_flip1,train
98911_flip1,train
134574_flip1,train
131692_flip1,train
97529_flip1,train
71441_flip1,train
172651_flip1,train
121248_flip1,train
97046_flip1,train
83823_flip1,train
140744_flip1,train
117483_flip1,train
125508_flip1,train
137911_flip1,train
138830_flip1,train
120346_flip1,train
128833_flip1,train
131745_flip1,train
128434_flip1,train
148545_flip1,train
140710_flip1,train
134053_flip1,train
131675_flip1,train
149745_flip1,train
142635_flip1,train
110831_flip1,train
93612_flip1,train
135552_flip1,train
195390_flip1,train
145009_flip1,train
136940_flip1,train
130330_flip1,train
130268_flip1,train
128855_flip1,train
128851_flip1,train
116568_flip1,train
133095_flip1,train
128906_flip1,train
173994_flip1,train
143568_flip1,train
84646_flip1,train
137420_flip1,train
163094_flip1,train
124629_flip1,train
138352_flip1,train
83812_flip1,train
145463_flip1,train
108459_flip1,train
168746_flip1,train
116571_flip1,train
125077_flip1,train
115160_flip1,train
95580_flip1,train
122746_flip1,train
75728_flip1,train
84637_flip1,train
177298_flip1,train
142611_flip1,train
118488_flip1,train
137390_flip1,train
145486_flip1,train
129367_flip1,train
119391_flip1,train
116098_flip1,train
143562_flip1,train
115614_flip1,train
111298_flip1,train
140742_flip1,train
102186_flip1,train
135473_flip1,train
140249_flip1,train
126995_flip1,train
132225_flip1,train
123132_flip1,train
124549_flip1,train
119357_flip1,train
102670_flip1,train
123188_flip1,train
103199_flip1,train
86187_flip1,train
126075_flip1,train
138360_flip1,train
133174_flip1,train
126056_flip1,train
143588_flip1,train
130260_flip1,train
173967_flip1,train
114205_flip1,train
128380_flip1,train
88087_flip1,train
114642_flip1,train
106999_flip1,train
83824_flip1,train
95178_flip1,train
74155_flip1,train
147369_flip1,train
149275_flip1,train
76187_flip1,train
121334_flip1,train
103187_flip1,train
134523_flip1,train
127429_flip1,train
52426_flip1,train
128908_flip1,train
102247_flip1,train
127873_flip1,train
144067_flip1,train
153571_flip1,train
84285_flip1,train
108460_flip1,train
116067_flip1,train
130742_flip1,train
101284_flip1,train
120805_flip1,train
80478_flip1,train
120268_flip1,train
117521_flip1,train
118444_flip1,train
85723_flip1,train
136943_flip1,train
121285_flip1,train
116597_flip1,train
145473_flip1,train
134613_flip1,train
102192_flip1,train
132311_flip1,train
136032_flip1,train
124560_flip1,train
142150_flip1,train
134104_flip1,train
99386_flip1,train
100812_flip1,train
134051_flip1,train
130797_flip1,train
171600_flip1,train
136963_flip1,train
141678_flip1,train
131216_flip1,train
122723_flip1,train
133097_flip1,train
142158_flip1,train
27645_flip1,train
135042_flip1,train
140270_flip1,train
133135_flip1,train
125072_flip1,train
123196_flip1,train
82862_flip1,train
125981_flip1,train
142152_flip1,train
120802_flip1,train
116561_flip1,train
131248_flip1,train
146429_flip1,train
134639_flip1,train
134086_flip1,train
140711_flip1,train
142135_flip1,train
133662_flip1,train
164043_flip1,train
142607_flip1,train
97053_flip1,train
140719_flip1,train
134041_flip1,train
135996_flip1,train
139291_flip1,train
136022_flip1,train
120835_flip1,train
119887_flip1,train
127900_flip1,train
127930_flip1,train
126992_flip1,train
130286_flip1,train
125545_flip1,train
136507_flip1,train
131255_flip1,train
137395_flip1,train
125082_flip1,train
103200_flip1,train
105047_flip1,train
82374_flip1,train
169218_flip1,train
211569_flip1,train
117006_flip1,train
141217_flip1,train
132215_flip1,train
116107_flip1,train
132209_flip1,train
115031_flip1,train
134558_flip1,train
126533_flip1,train
144072_flip1,train
145478_flip1,train
194990_flip1,train
103659_flip1,train
101800_flip1,train
87616_flip1,train
128384_flip1,train
154043_flip1,train
106562_flip1,train
136459_flip1,train
148345_flip1,train
147119_flip1,train
162593_flip1,train
127441_flip1,train
113592_flip1,train
103709_flip1,train
145468_flip1,train
128424_flip1,train
93140_flip1,train
77514_flip1,train
141183_flip1,train
143093_flip1,train
136962_flip1,train
119834_flip1,train
122215_flip1,train
114684_flip1,train
195943_flip1,train
118476_flip1,train
73232_flip1,train
212042_flip1,train
134588_flip1,train
137410_flip1,train
96528_flip1,train
102253_flip1,train
97086_flip1,train
106046_flip1,train
142649_flip1,train
102249_flip1,train
118442_flip1,train
134069_flip1,train
131282_flip1,train
114210_flip1,train
109837_flip1,train
101772_flip1,train
120289_flip1,train
124127_flip1,train
107513_flip1,train
142623_flip1,train
136964_flip1,train
136487_flip1,train
138346_flip1,train
137404_flip1,train
102804_flip1,train
130766_flip1,train
109465_flip1,train
109375_flip1,train
179704_flip1,train
123674_flip1,train
114672_flip1,train
102710_flip1,train
74659_flip1,train
7156_flip1,train
102183_flip1,train
123140_flip1,train
126951_flip1,train
135059_flip1,train
129338_flip1,train
88564_flip1,train
17645_flip1,train
130760_flip1,train
125110_flip1,train
139786_flip1,train
106520_flip1,train
17169_flip1,train
106044_flip1,train
115980_flip1,train
112674_flip1,train
94199_flip1,train
118956_flip1,train
136026_flip1,train
122672_flip1,train
135066_flip1,train
122732_flip1,train
79999_flip1,train
65740_flip1,train
178746_flip1,train
162120_flip1,train
96944_flip1,train
110837_flip1,train
101285_flip1,train
135986_flip1,train
101233_flip1,train
85121_flip1,train
102323_flip1,train
133106_flip1,train
195387_flip1,train
115539_flip1,train
114534_flip1,train
119846_flip1,train
108516_flip1,train
131707_flip1,train
100426_flip1,train
116519_flip1,train
117531_flip1,train
90448_flip1,train
134099_flip1,train
146426_flip1,train
106985_flip1,train
125071_flip1,train
184540_flip1,train
128896_flip1,train
71910_flip1,train
127874_flip1,train
137878_flip1,train
82859_flip1,train
133579_flip1,train
147848_flip1,train
127888_flip1,train
83801_flip1,train
136515_flip1,train
133166_flip1,train
115108_flip1,train
122231_flip1,train
110825_flip1,train
116570_flip1,train
97517_flip1,train
145489_flip1,train
178747_flip1,train
115627_flip1,train
140236_flip1,train
181605_flip1,train
152145_flip1,train
100336_flip1,train
126446_flip1,train
118928_flip1,train
84776_flip1,train
130303_flip1,train
89974_flip1,train
98918_flip1,train
143565_flip1,train
115105_flip1,train
129849_flip1,train
136947_flip1,train
131218_flip1,train
108841_flip1,train
132646_flip1,train
118423_flip1,train
152128_flip1,train
106086_flip1,train
98478_flip1,train
128878_flip1,train
124571_flip1,train
139299_flip1,train
130767_flip1,train
130739_flip1,train
115978_flip1,train
126943_flip1,train
172176_flip1,train
120293_flip1,train
142165_flip1,train
115107_flip1,train
145481_flip1,train
143587_flip1,train
91779_flip1,train
100349_flip1,train
165469_flip1,train
179699_flip1,train
138392_flip1,train
135984_flip1,train
117043_flip1,train
125553_flip1,train
104566_flip1,train
123632_flip1,train
163568_flip1,train
126019_flip1,train
116584_flip1,train
180652_flip1,train
119409_flip1,train
123614_flip1,train
114538_flip1,train
197841_flip1,train
113691_flip1,train
128890_flip1,train
116522_flip1,train
131278_flip1,train
112669_flip1,train
128834_flip1,train
73710_flip1,train
124566_flip1,train
175399_flip1,train
109365_flip1,train
73341_flip1,train
74661_flip1,train
52903_flip1,train
170644_flip1,train
99394_flip1,train
123180_flip1,train
127881_flip1,train
119891_flip1,train
133601_flip1,train
102708_flip1,train
130272_flip1,train
106998_flip1,train
76561_flip1,train
132622_flip1,train
125081_flip1,train
127398_flip1,train
144047_flip1,train
126990_flip1,train
98440_flip1,train
110789_flip1,train
125061_flip1,train
107944_flip1,train
102235_flip1,train
135558_flip1,train
162144_flip1,train
182080_flip1,train
82377_flip1,train
134095_flip1,train
140239_flip1,train
129799_flip1,train
87131_flip1,train
76086_flip1,train
118478_flip1,train
103185_flip1,train
108882_flip1,train
71443_flip1,train
114589_flip1,train
99379_flip1,train
141694_flip1,train
121267_flip1,train
103614_flip1,train
125995_flip1,train
127938_flip1,train
83350_flip1,train
126924_flip1,train
135004_flip1,train
116580_flip1,train
103182_flip1,train
125515_flip1,train
129788_flip1,train
128417_flip1,train
152147_flip1,train
85720_flip1,train
131728_flip1,train
124089_flip1,train
145010_flip1,train
131680_flip1,train
126973_flip1,train
137440_flip1,train
124157_flip1,train
116556_flip1,train
138822_flip1,train
100333_flip1,train
117535_flip1,train
118907_flip1,train
126974_flip1,train
147843_flip1,train
102709_flip1,train
72860_flip1,train
127945_flip1,train
132659_flip1,train
83216_flip1,train
84165_flip1,train
132152_flip1,train
109890_flip1,train
142622_flip1,train
130271_flip1,train
103663_flip1,train
84166_flip1,train
111299_flip1,train
126002_flip1,train
146920_flip1,train
172570_flip1,train
120370_flip1,train
145674_flip1,train
138334_flip1,train
169695_flip1,train
145964_flip1,train
121771_flip1,train
127411_flip1,train
107416_flip1,train
135564_flip1,train
164046_flip1,train
80949_flip1,train
146420_flip1,train
142620_flip1,train
79051_flip1,train
129282_flip1,train
120823_flip1,train
119431_flip1,train
116569_flip1,train
140708_flip1,train
168745_flip1,train
136936_flip1,train
161642_flip1,train
128845_flip1,train
132637_flip1,train
87575_flip1,train
104093_flip1,train
137434_flip1,train
119378_flip1,train
121292_flip1,train
137436_flip1,train
114629_flip1,train
140741_flip1,train
126024_flip1,train
120798_flip1,train
118938_flip1,train
141662_flip1,train
140269_flip1,train
118953_flip1,train
118437_flip1,train
73711_flip1,train
130747_flip1,train
117470_flip1,train
124624_flip1,train
143123_flip1,train
82849_flip1,train
136961_flip1,train
141219_flip1,train
113115_flip1,train
83827_flip1,train
20021_flip1,train
101768_flip1,train
104182_flip1,train
103667_flip1,train
130740_flip1,train
132627_flip1,train
141185_flip1,train
130755_flip1,train
127910_flip1,train
126471_flip1,train
172070_flip1,train
113135_flip1,train
128391_flip1,train
121758_flip1,train
127469_flip1,train
119888_flip1,train
104134_flip1,train
130762_flip1,train
119375_flip1,train
121287_flip1,train
178278_flip1,train
168748_flip1,train
134605_flip1,train
100340_flip1,train
83325_flip1,train
176853_flip1,train
87135_flip1,train
114690_flip1,train
82385_flip1,train
163571_flip1,train
85713_flip1,train
131261_flip1,train
82856_flip1,train
141666_flip1,train
118004_flip1,train
83803_flip1,train
117505_flip1,train
87127_flip1,train
